Time Bucket (America/Chicago),Casa10-Mains_A (kWatts)
01/08/2023 23:15:00,0.0294
01/08/2023 23:30:00,0.0294
01/08/2023 23:45:00,0.0294
01/09/2023 00:00:00,0.0294
01/09/2023 00:15:00,0.0295
01/09/2023 00:30:00,0.0294
01/09/2023 00:45:00,0.0294
01/09/2023 01:00:00,0.0294
01/09/2023 01:15:00,0.0294
01/09/2023 01:30:00,0.0294
01/09/2023 01:45:00,0.0294
01/09/2023 02:00:00,0.0294
01/09/2023 02:15:00,0.0293
01/09/2023 02:30:00,0.0294
01/09/2023 02:45:00,0.0295
01/09/2023 03:00:00,0.0295
01/09/2023 03:15:00,0.0294
01/09/2023 03:30:00,0.0295
01/09/2023 03:45:00,0.0295
01/09/2023 04:00:00,0.0294
01/09/2023 04:15:00,0.0294
01/09/2023 04:30:00,0.0295
01/09/2023 04:45:00,0.0295
01/09/2023 05:00:00,0.0295
01/09/2023 05:15:00,0.0295
01/09/2023 05:30:00,0.0295
01/09/2023 05:45:00,0.0297
01/09/2023 06:00:00,0.0298
01/09/2023 06:15:00,0.0298
01/09/2023 06:30:00,0.0298
01/09/2023 06:45:00,0.0346
01/09/2023 07:00:00,0.0354
01/09/2023 07:15:00,0.0312
01/09/2023 07:30:00,0.0304
01/09/2023 07:45:00,0.0310
01/09/2023 08:00:00,0.0310
01/09/2023 08:15:00,0.0321
01/09/2023 08:30:00,0.0303
01/09/2023 08:45:00,0.0302
01/09/2023 09:00:00,0.0300
01/09/2023 09:15:00,0.0299
01/09/2023 09:30:00,0.0300
01/09/2023 09:45:00,0.0345
01/09/2023 10:00:00,0.0346
01/09/2023 10:15:00,0.0321
01/09/2023 10:30:00,0.0306
01/09/2023 10:45:00,0.0296
01/09/2023 11:00:00,0.0296
01/09/2023 11:15:00,0.0339
01/09/2023 11:30:00,0.0329
01/09/2023 11:45:00,0.0334
01/09/2023 12:00:00,0.0312
01/09/2023 12:15:00,0.0295
01/09/2023 12:30:00,0.0294
01/09/2023 12:45:00,0.0298
01/09/2023 13:00:00,0.0298
01/09/2023 13:15:00,0.0291
01/09/2023 13:30:00,0.0292
01/09/2023 13:45:00,0.0293
01/09/2023 14:00:00,0.0293
01/09/2023 14:15:00,0.0292
01/09/2023 14:30:00,0.0291
01/09/2023 14:45:00,0.0290
01/09/2023 15:00:00,0.0290
01/09/2023 15:15:00,0.0159
01/09/2023 15:30:00,0.0113
01/09/2023 15:45:00,0.0113
01/09/2023 16:00:00,0.0287
01/09/2023 16:15:00,0.0288
01/09/2023 16:30:00,0.0195
01/09/2023 16:45:00,0.0191
01/09/2023 17:00:00,0.0242
01/09/2023 17:15:00,0.0225
01/09/2023 17:30:00,0.0219
01/09/2023 17:45:00,0.0291
01/09/2023 18:00:00,0.0285
01/09/2023 18:15:00,0.0284
01/09/2023 18:30:00,0.0303
01/09/2023 18:45:00,0.0317
01/09/2023 19:00:00,0.0317
01/09/2023 19:15:00,0.0304
01/09/2023 19:30:00,0.0304
01/09/2023 19:45:00,0.0305
01/09/2023 20:00:00,0.0247
01/09/2023 20:15:00,0.0216
01/09/2023 20:30:00,0.0295
01/09/2023 20:45:00,0.0294
01/09/2023 21:00:00,0.0293
01/09/2023 21:15:00,0.0276
01/09/2023 21:30:00,0.0276
01/09/2023 21:45:00,0.0294
01/09/2023 22:00:00,0.0294
01/09/2023 22:15:00,0.0295
01/09/2023 22:30:00,0.0295
01/09/2023 22:45:00,0.0294
01/09/2023 23:00:00,0.0294
01/09/2023 23:15:00,0.0293
01/09/2023 23:30:00,0.0294
01/09/2023 23:45:00,0.0294
01/10/2023 00:00:00,0.0294
01/10/2023 00:15:00,0.0294
01/10/2023 00:30:00,0.0294
01/10/2023 00:45:00,0.0295
01/10/2023 01:00:00,0.0294
01/10/2023 01:15:00,0.0294
01/10/2023 01:30:00,0.0294
01/10/2023 01:45:00,0.0294
01/10/2023 02:00:00,0.0291
01/10/2023 02:15:00,0.0284
01/10/2023 02:30:00,0.0295
01/10/2023 02:45:00,0.0296
01/10/2023 03:00:00,0.0295
01/10/2023 03:15:00,0.0293
01/10/2023 03:30:00,0.0287
01/10/2023 03:45:00,0.0295
01/10/2023 04:00:00,0.0288
01/10/2023 04:15:00,0.0287
01/10/2023 04:30:00,0.0287
01/10/2023 04:45:00,0.0295
01/10/2023 05:00:00,0.0278
01/10/2023 05:15:00,0.0275
01/10/2023 05:30:00,0.0281
01/10/2023 05:45:00,0.0288
01/10/2023 06:00:00,0.0289
01/10/2023 06:15:00,0.0284
01/10/2023 06:30:00,0.0274
01/10/2023 06:45:00,0.0271
01/10/2023 07:00:00,0.0297
01/10/2023 07:15:00,0.0297
01/10/2023 07:30:00,0.0282
01/10/2023 07:45:00,0.0297
01/10/2023 08:00:00,0.0298
01/10/2023 08:15:00,0.0301
01/10/2023 08:30:00,0.0317
01/10/2023 08:45:00,0.0319
01/10/2023 09:00:00,0.0140
01/10/2023 09:15:00,0.0129
01/10/2023 09:30:00,0.0129
01/10/2023 09:45:00,0.0129
01/10/2023 10:00:00,0.0220
01/10/2023 10:15:00,0.0113
01/10/2023 10:30:00,0.0113
01/10/2023 10:45:00,0.0113
01/10/2023 11:00:00,0.0118
01/10/2023 11:15:00,0.0140
01/10/2023 11:30:00,0.0140
01/10/2023 11:45:00,0.0235
01/10/2023 12:00:00,0.0257
01/10/2023 12:15:00,0.0243
01/10/2023 12:30:00,0.0235
01/10/2023 12:45:00,0.0244
01/10/2023 13:00:00,0.0242
01/10/2023 13:15:00,0.0186
01/10/2023 13:30:00,0.0187
01/10/2023 13:45:00,0.0278
01/10/2023 14:00:00,0.0264
01/10/2023 14:15:00,0.0240
01/10/2023 14:30:00,0.0269
01/10/2023 14:45:00,0.0263
01/10/2023 15:00:00,0.0201
01/10/2023 15:15:00,0.0032
01/10/2023 15:30:00,0.0032
01/10/2023 15:45:00,0.0032
01/10/2023 16:00:00,0.0032
01/10/2023 16:15:00,0.0032
01/10/2023 16:30:00,0.0032
01/10/2023 16:45:00,0.0032
01/10/2023 17:00:00,0.0032
01/10/2023 17:15:00,0.0058
01/10/2023 17:30:00,0.0083
01/10/2023 17:45:00,0.0083
01/10/2023 18:00:00,0.0083
01/10/2023 18:15:00,0.0083
01/10/2023 18:30:00,0.0301
01/10/2023 18:45:00,0.0269
01/10/2023 19:00:00,0.0268
01/10/2023 19:15:00,0.0306
01/10/2023 19:30:00,0.0321
01/10/2023 19:45:00,0.0295
01/10/2023 20:00:00,0.0281
01/10/2023 20:15:00,0.0218
01/10/2023 20:30:00,0.0029
01/10/2023 20:45:00,0.0029
01/10/2023 21:00:00,0.0029
01/10/2023 21:15:00,0.0029
01/10/2023 21:30:00,0.0029
01/10/2023 21:45:00,0.0029
01/10/2023 22:00:00,0.0295
01/10/2023 22:15:00,0.0294
01/10/2023 22:30:00,0.0294
01/10/2023 22:45:00,0.0294
01/10/2023 23:00:00,0.0294
01/10/2023 23:15:00,0.0294
01/10/2023 23:30:00,0.0295
01/10/2023 23:45:00,0.0294
01/11/2023 00:00:00,0.0294
01/11/2023 00:15:00,0.0294
01/11/2023 00:30:00,0.0294
01/11/2023 00:45:00,0.0295
01/11/2023 01:00:00,0.0294
01/11/2023 01:15:00,0.0294
01/11/2023 01:30:00,0.0294
01/11/2023 01:45:00,0.0294
01/11/2023 02:00:00,0.0295
01/11/2023 02:15:00,0.0295
01/11/2023 02:30:00,0.0295
01/11/2023 02:45:00,0.0294
01/11/2023 03:00:00,0.0294
01/11/2023 03:15:00,0.0294
01/11/2023 03:30:00,0.0295
01/11/2023 03:45:00,0.0295
01/11/2023 04:00:00,0.0295
01/11/2023 04:15:00,0.0295
01/11/2023 04:30:00,0.0295
01/11/2023 04:45:00,0.0296
01/11/2023 05:00:00,0.0296
01/11/2023 05:15:00,0.0296
01/11/2023 05:30:00,0.0296
01/11/2023 05:45:00,0.0296
01/11/2023 06:00:00,0.0296
01/11/2023 06:15:00,0.0297
01/11/2023 06:30:00,0.0297
01/11/2023 06:45:00,0.0341
01/11/2023 07:00:00,0.0352
01/11/2023 07:15:00,0.0322
01/11/2023 07:30:00,0.0301
01/11/2023 07:45:00,0.0302
01/11/2023 08:00:00,0.0300
01/11/2023 08:15:00,0.0301
01/11/2023 08:30:00,0.0316
01/11/2023 08:45:00,0.0318
01/11/2023 09:00:00,0.0297
01/11/2023 09:15:00,0.0297
01/11/2023 09:30:00,0.0308
01/11/2023 09:45:00,0.0312
01/11/2023 10:00:00,0.0226
01/11/2023 10:15:00,0.0135
01/11/2023 10:30:00,0.0135
01/11/2023 10:45:00,0.0135
01/11/2023 11:00:00,0.0116
01/11/2023 11:15:00,0.0107
01/11/2023 11:30:00,0.0107
01/11/2023 11:45:00,0.0319
01/11/2023 12:00:00,0.0332
01/11/2023 12:15:00,0.0253
01/11/2023 12:30:00,0.0206
01/11/2023 12:45:00,0.0176
01/11/2023 13:00:00,0.0114
01/11/2023 13:15:00,0.0079
01/11/2023 13:30:00,0.0079
01/11/2023 13:45:00,0.0079
01/11/2023 14:00:00,0.0069
01/11/2023 14:15:00,0.0057
01/11/2023 14:30:00,0.0057
01/11/2023 14:45:00,0.0057
01/11/2023 15:00:00,0.0057
01/11/2023 15:15:00,0.0057
01/11/2023 15:30:00,0.0057
01/11/2023 15:45:00,0.0057
01/11/2023 16:00:00,0.0057
01/11/2023 16:15:00,0.0057
01/11/2023 16:30:00,0.0057
01/11/2023 16:45:00,0.0057
01/11/2023 17:00:00,0.0057
01/11/2023 17:15:00,0.0296
01/11/2023 17:30:00,0.0300
01/11/2023 17:45:00,0.0298
01/11/2023 18:00:00,0.0299
01/11/2023 18:15:00,0.0302
01/11/2023 18:30:00,0.0314
01/11/2023 18:45:00,0.0296
01/11/2023 19:00:00,0.0303
01/11/2023 19:15:00,0.0303
01/11/2023 19:30:00,0.0303
01/11/2023 19:45:00,0.0304
01/11/2023 20:00:00,0.0299
01/11/2023 20:15:00,0.0291
01/11/2023 20:30:00,0.0295
01/11/2023 20:45:00,0.0295
01/11/2023 21:00:00,0.0295
01/11/2023 21:15:00,0.0295
01/11/2023 21:30:00,0.0295
01/11/2023 21:45:00,0.0295
01/11/2023 22:00:00,0.0295
01/11/2023 22:15:00,0.0295
01/11/2023 22:30:00,0.0296
01/11/2023 22:45:00,0.0296
01/11/2023 23:00:00,0.0296
01/11/2023 23:15:00,0.0297
01/11/2023 23:30:00,0.0297
01/11/2023 23:45:00,0.0297
01/12/2023 00:00:00,0.0297
01/12/2023 00:15:00,0.0296
01/12/2023 00:30:00,0.0296
01/12/2023 00:45:00,0.0296
01/12/2023 01:00:00,0.0297
01/12/2023 01:15:00,0.0297
01/12/2023 01:30:00,0.0297
01/12/2023 01:45:00,0.0299
01/12/2023 02:00:00,0.0300
01/12/2023 02:15:00,0.0300
01/12/2023 02:30:00,0.0301
01/12/2023 02:45:00,0.0300
01/12/2023 03:00:00,0.0302
01/12/2023 03:15:00,0.0304
01/12/2023 03:30:00,0.0302
01/12/2023 03:45:00,0.0300
01/12/2023 04:00:00,0.0300
01/12/2023 04:15:00,0.0302
01/12/2023 04:30:00,0.0303
01/12/2023 04:45:00,0.0304
01/12/2023 05:00:00,0.0303
01/12/2023 05:15:00,0.0304
01/12/2023 05:30:00,0.0306
01/12/2023 05:45:00,0.0305
01/12/2023 06:00:00,0.0305
01/12/2023 06:15:00,0.0305
01/12/2023 06:30:00,0.0305
01/12/2023 06:45:00,0.0304
01/12/2023 07:00:00,0.0303
01/12/2023 07:15:00,0.0302
01/12/2023 07:30:00,0.0300
01/12/2023 07:45:00,0.0297
01/12/2023 08:00:00,0.0304
01/12/2023 08:15:00,0.0305
01/12/2023 08:30:00,0.0308
01/12/2023 08:45:00,0.0303
01/12/2023 09:00:00,0.0307
01/12/2023 09:15:00,0.0301
01/12/2023 09:30:00,0.0299
01/12/2023 09:45:00,0.0297
01/12/2023 10:00:00,0.0297
01/12/2023 10:15:00,0.0295
01/12/2023 10:30:00,0.0295
01/12/2023 10:45:00,0.0115
01/12/2023 11:00:00,0.0020
01/12/2023 11:15:00,0.0020
01/12/2023 11:30:00,0.0020
01/12/2023 11:45:00,0.0020
01/12/2023 12:00:00,0.0020
01/12/2023 12:15:00,0.0020
01/12/2023 12:30:00,0.0020
01/12/2023 12:45:00,0.0020
01/12/2023 13:00:00,0.0020
01/12/2023 13:15:00,0.0020
01/12/2023 13:30:00,0.0020
01/12/2023 13:45:00,0.0020
01/12/2023 14:00:00,0.0020
01/12/2023 14:15:00,0.0020
01/12/2023 14:30:00,0.0020
01/12/2023 14:45:00,0.0020
01/12/2023 15:00:00,0.0020
01/12/2023 15:15:00,0.0020
01/12/2023 15:30:00,0.0020
01/12/2023 15:45:00,0.0020
01/12/2023 16:00:00,0.0020
01/12/2023 16:15:00,0.0020
01/12/2023 16:30:00,0.0020
01/12/2023 16:45:00,0.0020
01/12/2023 17:00:00,0.0020
01/12/2023 17:15:00,0.0020
01/12/2023 17:30:00,0.0020
01/12/2023 17:45:00,0.0374
01/12/2023 18:00:00,0.0379
01/12/2023 18:15:00,0.0381
01/12/2023 18:30:00,0.0384
01/12/2023 18:45:00,0.0388
01/12/2023 19:00:00,0.0754
01/12/2023 19:15:00,0.4001
01/12/2023 19:30:00,0.3884
01/12/2023 19:45:00,0.3880
01/12/2023 20:00:00,0.3906
01/12/2023 20:15:00,0.3802
01/12/2023 20:30:00,0.3745
01/12/2023 20:45:00,0.3561
01/12/2023 21:00:00,0.3642
01/12/2023 21:15:00,0.3553
01/12/2023 21:30:00,0.3606
01/12/2023 21:45:00,0.3582
01/12/2023 22:00:00,0.1033
01/12/2023 22:15:00,0.0332
01/12/2023 22:30:00,0.0391
01/12/2023 22:45:00,0.0392
01/12/2023 23:00:00,0.0393
01/12/2023 23:15:00,0.0392
01/12/2023 23:30:00,0.0392
01/12/2023 23:45:00,0.0392
01/13/2023 00:00:00,0.0391
01/13/2023 00:15:00,0.0390
01/13/2023 00:30:00,0.0392
01/13/2023 00:45:00,0.0392
01/13/2023 01:00:00,0.0393
01/13/2023 01:15:00,0.0392
01/13/2023 01:30:00,0.0391
01/13/2023 01:45:00,0.0392
01/13/2023 02:00:00,0.0390
01/13/2023 02:15:00,0.0390
01/13/2023 02:30:00,0.0389
01/13/2023 02:45:00,0.0390
01/13/2023 03:00:00,0.0390
01/13/2023 03:15:00,0.0392
01/13/2023 03:30:00,0.0391
01/13/2023 03:45:00,0.0386
01/13/2023 04:00:00,0.0304
01/13/2023 04:15:00,0.0298
01/13/2023 04:30:00,0.0298
01/13/2023 04:45:00,0.0298
01/13/2023 05:00:00,0.0298
01/13/2023 05:15:00,0.0298
01/13/2023 05:30:00,0.0298
01/13/2023 05:45:00,0.0297
01/13/2023 06:00:00,0.0298
01/13/2023 06:15:00,0.0298
01/13/2023 06:30:00,0.0298
01/13/2023 06:45:00,0.0298
01/13/2023 07:00:00,0.0300
01/13/2023 07:15:00,0.0301
01/13/2023 07:30:00,0.0301
01/13/2023 07:45:00,0.0318
01/13/2023 08:00:00,0.0303
01/13/2023 08:15:00,0.0303
01/13/2023 08:30:00,0.0297
01/13/2023 08:45:00,0.0299
01/13/2023 09:00:00,0.0297
01/13/2023 09:15:00,0.0297
01/13/2023 09:30:00,0.0298
01/13/2023 09:45:00,0.0298
01/13/2023 10:00:00,0.0300
01/13/2023 10:15:00,0.0297
01/13/2023 10:30:00,0.0306
01/13/2023 10:45:00,0.0323
01/13/2023 11:00:00,0.0298
01/13/2023 11:15:00,0.0297
01/13/2023 11:30:00,0.0297
01/13/2023 11:45:00,0.0302
01/13/2023 12:00:00,0.0297
01/13/2023 12:15:00,0.0297
01/13/2023 12:30:00,0.0302
01/13/2023 12:45:00,0.0297
01/13/2023 13:00:00,0.0297
01/13/2023 13:15:00,0.0296
01/13/2023 13:30:00,0.0296
01/13/2023 13:45:00,0.0297
01/13/2023 14:00:00,0.0300
01/13/2023 14:15:00,0.0299
01/13/2023 14:30:00,0.0298
01/13/2023 14:45:00,0.0297
01/13/2023 15:00:00,0.0297
01/13/2023 15:15:00,0.0297
01/13/2023 15:30:00,0.0296
01/13/2023 15:45:00,0.0296
01/13/2023 16:00:00,0.0296
01/13/2023 16:15:00,0.0296
01/13/2023 16:30:00,0.0300
01/13/2023 16:45:00,0.0297
01/13/2023 17:00:00,0.0299
01/13/2023 17:15:00,0.0300
01/13/2023 17:30:00,0.0300
01/13/2023 17:45:00,0.0302
01/13/2023 18:00:00,0.0302
01/13/2023 18:15:00,0.0300
01/13/2023 18:30:00,0.0299
01/13/2023 18:45:00,0.0298
01/13/2023 19:00:00,0.0298
01/13/2023 19:15:00,0.0298
01/13/2023 19:30:00,0.0299
01/13/2023 19:45:00,0.0298
01/13/2023 20:00:00,0.0298
01/13/2023 20:15:00,0.0297
01/13/2023 20:30:00,0.0298
01/13/2023 20:45:00,0.0299
01/13/2023 21:00:00,0.0299
01/13/2023 21:15:00,0.0299
01/13/2023 21:30:00,0.0299
01/13/2023 21:45:00,0.0299
01/13/2023 22:00:00,0.0299
01/13/2023 22:15:00,0.0299
01/13/2023 22:30:00,0.0299
01/13/2023 22:45:00,0.0298
01/13/2023 23:00:00,0.0299
01/13/2023 23:15:00,0.0300
01/13/2023 23:30:00,0.0300
01/13/2023 23:45:00,0.0299
01/14/2023 00:00:00,0.0299
01/14/2023 00:15:00,0.0299
01/14/2023 00:30:00,0.0298
01/14/2023 00:45:00,0.0299
01/14/2023 01:00:00,0.0299
01/14/2023 01:15:00,0.0299
01/14/2023 01:30:00,0.0300
01/14/2023 01:45:00,0.0300
01/14/2023 02:00:00,0.0301
01/14/2023 02:15:00,0.0301
01/14/2023 02:30:00,0.0301
01/14/2023 02:45:00,0.0300
01/14/2023 03:00:00,0.0300
01/14/2023 03:15:00,0.0299
01/14/2023 03:30:00,0.0299
01/14/2023 03:45:00,0.0299
01/14/2023 04:00:00,0.0298
01/14/2023 04:15:00,0.0299
01/14/2023 04:30:00,0.0299
01/14/2023 04:45:00,0.0299
01/14/2023 05:00:00,0.0301
01/14/2023 05:15:00,0.0301
01/14/2023 05:30:00,0.0301
01/14/2023 05:45:00,0.0302
01/14/2023 06:00:00,0.0302
01/14/2023 06:15:00,0.0302
01/14/2023 06:30:00,0.0303
01/14/2023 06:45:00,0.0305
01/14/2023 07:00:00,0.0306
01/14/2023 07:15:00,0.0306
01/14/2023 07:30:00,0.0336
01/14/2023 07:45:00,0.0353
01/14/2023 08:00:00,0.0329
01/14/2023 08:15:00,0.0302
01/14/2023 08:30:00,0.0299
01/14/2023 08:45:00,0.0354
01/14/2023 09:00:00,0.0308
01/14/2023 09:15:00,0.0361
01/14/2023 09:30:00,0.0354
01/14/2023 09:45:00,0.0364
01/14/2023 10:00:00,0.0279
01/14/2023 10:15:00,0.0249
01/14/2023 10:30:00,0.0302
01/14/2023 10:45:00,0.0299
01/14/2023 11:00:00,0.0298
01/14/2023 11:15:00,0.0297
01/14/2023 11:30:00,0.0312
01/14/2023 11:45:00,0.0342
01/14/2023 12:00:00,0.0355
01/14/2023 12:15:00,0.0345
01/14/2023 12:30:00,0.0341
01/14/2023 12:45:00,0.0341
01/14/2023 13:00:00,0.0351
01/14/2023 13:15:00,0.0336
01/14/2023 13:30:00,0.0350
01/14/2023 13:45:00,0.0307
01/14/2023 14:00:00,0.0304
01/14/2023 14:15:00,0.0357
01/14/2023 14:30:00,0.0341
01/14/2023 14:45:00,0.0298
01/14/2023 15:00:00,0.0312
01/14/2023 15:15:00,0.0341
01/14/2023 15:30:00,0.0304
01/14/2023 15:45:00,0.0323
01/14/2023 16:00:00,0.0336
01/14/2023 16:15:00,0.0311
01/14/2023 16:30:00,0.0292
01/14/2023 16:45:00,0.0292
01/14/2023 17:00:00,0.0293
01/14/2023 17:15:00,0.0293
01/14/2023 17:30:00,0.0294
01/14/2023 17:45:00,0.0294
01/14/2023 18:00:00,0.0294
01/14/2023 18:15:00,0.0294
01/14/2023 18:30:00,0.0295
01/14/2023 18:45:00,0.0295
01/14/2023 19:00:00,0.0295
01/14/2023 19:15:00,0.0296
01/14/2023 19:30:00,0.0296
01/14/2023 19:45:00,0.0296
01/14/2023 20:00:00,0.0297
01/14/2023 20:15:00,0.0297
01/14/2023 20:30:00,0.0297
01/14/2023 20:45:00,0.0298
01/14/2023 21:00:00,0.0298
01/14/2023 21:15:00,0.0297
01/14/2023 21:30:00,0.0297
01/14/2023 21:45:00,0.0297
01/14/2023 22:00:00,0.0298
01/14/2023 22:15:00,0.0299
01/14/2023 22:30:00,0.0298
01/14/2023 22:45:00,0.0299
01/14/2023 23:00:00,0.0299
01/14/2023 23:15:00,0.0299
01/14/2023 23:30:00,0.0299
01/14/2023 23:45:00,0.0299
01/15/2023 00:00:00,0.0299
01/15/2023 00:15:00,0.0300
01/15/2023 00:30:00,0.0300
01/15/2023 00:45:00,0.0300
01/15/2023 01:00:00,0.0299
01/15/2023 01:15:00,0.0299
01/15/2023 01:30:00,0.0299
01/15/2023 01:45:00,0.0301
01/15/2023 02:00:00,0.0300
01/15/2023 02:15:00,0.0301
01/15/2023 02:30:00,0.0302
01/15/2023 02:45:00,0.0303
01/15/2023 03:00:00,0.0302
01/15/2023 03:15:00,0.0305
01/15/2023 03:30:00,0.0305
01/15/2023 03:45:00,0.0306
01/15/2023 04:00:00,0.0306
01/15/2023 04:15:00,0.0304
01/15/2023 04:30:00,0.0304
01/15/2023 04:45:00,0.0307
01/15/2023 05:00:00,0.0306
01/15/2023 05:15:00,0.0306
01/15/2023 05:30:00,0.0306
01/15/2023 05:45:00,0.0305
01/15/2023 06:00:00,0.0308
01/15/2023 06:15:00,0.0307
01/15/2023 06:30:00,0.0307
01/15/2023 06:45:00,0.0306
01/15/2023 07:00:00,0.0306
01/15/2023 07:15:00,0.0307
01/15/2023 07:30:00,0.0308
01/15/2023 07:45:00,0.0308
01/15/2023 08:00:00,0.0307
01/15/2023 08:15:00,0.0308
01/15/2023 08:30:00,0.0305
01/15/2023 08:45:00,0.0304
01/15/2023 09:00:00,0.0298
01/15/2023 09:15:00,0.0296
01/15/2023 09:30:00,0.0299
01/15/2023 09:45:00,0.0296
01/15/2023 10:00:00,0.0292
01/15/2023 10:15:00,0.0352
01/15/2023 10:30:00,0.0354
01/15/2023 10:45:00,0.0302
01/15/2023 11:00:00,0.0332
01/15/2023 11:15:00,0.0337
01/15/2023 11:30:00,0.0302
01/15/2023 11:45:00,0.0290
01/15/2023 12:00:00,0.0299
01/15/2023 12:15:00,0.0316
01/15/2023 12:30:00,0.0306
01/15/2023 12:45:00,0.0322
01/15/2023 13:00:00,0.0330
01/15/2023 13:15:00,0.0321
01/15/2023 13:30:00,0.0337
01/15/2023 13:45:00,0.0286
01/15/2023 14:00:00,0.0287
01/15/2023 14:15:00,0.0292
01/15/2023 14:30:00,0.0289
01/15/2023 14:45:00,0.0287
01/15/2023 15:00:00,0.0285
01/15/2023 15:15:00,0.0286
01/15/2023 15:30:00,0.0286
01/15/2023 15:45:00,0.0287
01/15/2023 16:00:00,0.0307
01/15/2023 16:15:00,0.0301
01/15/2023 16:30:00,0.0288
01/15/2023 16:45:00,0.0286
01/15/2023 17:00:00,0.0296
01/15/2023 17:15:00,0.0290
01/15/2023 17:30:00,0.0291
01/15/2023 17:45:00,0.0292
01/15/2023 18:00:00,0.0291
01/15/2023 18:15:00,0.0310
01/15/2023 18:30:00,0.0295
01/15/2023 18:45:00,0.0293
01/15/2023 19:00:00,0.0294
01/15/2023 19:15:00,0.0295
01/15/2023 19:30:00,0.0296
01/15/2023 19:45:00,0.0298
01/15/2023 20:00:00,0.0298
01/15/2023 20:15:00,0.0299
01/15/2023 20:30:00,0.0298
01/15/2023 20:45:00,0.0298
01/15/2023 21:00:00,0.0297
01/15/2023 21:15:00,0.0295
01/15/2023 21:30:00,0.0295
01/15/2023 21:45:00,0.0295
01/15/2023 22:00:00,0.0296
01/15/2023 22:15:00,0.0299
01/15/2023 22:30:00,0.0300
01/15/2023 22:45:00,0.0302
01/15/2023 23:00:00,0.0303
01/15/2023 23:15:00,0.0302
01/15/2023 23:30:00,0.0303
01/15/2023 23:45:00,0.0303
01/16/2023 00:00:00,0.0304
01/16/2023 00:15:00,0.0302
01/16/2023 00:30:00,0.0303
01/16/2023 00:45:00,0.0304
01/16/2023 01:00:00,0.0304
01/16/2023 01:15:00,0.0304
01/16/2023 01:30:00,0.0304
01/16/2023 01:45:00,0.0304
01/16/2023 02:00:00,0.0303
01/16/2023 02:15:00,0.0300
01/16/2023 02:30:00,0.0297
01/16/2023 02:45:00,0.0299
01/16/2023 03:00:00,0.0301
01/16/2023 03:15:00,0.0302
01/16/2023 03:30:00,0.0304
01/16/2023 03:45:00,0.0302
01/16/2023 04:00:00,0.0301
01/16/2023 04:15:00,0.0303
01/16/2023 04:30:00,0.0304
01/16/2023 04:45:00,0.0303
01/16/2023 05:00:00,0.0304
01/16/2023 05:15:00,0.0304
01/16/2023 05:30:00,0.0305
01/16/2023 05:45:00,0.0304
01/16/2023 06:00:00,0.0303
01/16/2023 06:15:00,0.0304
01/16/2023 06:30:00,0.0305
01/16/2023 06:45:00,0.0306
01/16/2023 07:00:00,0.0307
01/16/2023 07:15:00,0.0307
01/16/2023 07:30:00,0.0306
01/16/2023 07:45:00,0.0306
01/16/2023 08:00:00,0.0308
01/16/2023 08:15:00,0.0307
01/16/2023 08:30:00,0.0306
01/16/2023 08:45:00,0.0304
01/16/2023 09:00:00,0.0303
01/16/2023 09:15:00,0.0302
01/16/2023 09:30:00,0.0331
01/16/2023 09:45:00,0.0316
01/16/2023 10:00:00,0.0302
01/16/2023 10:15:00,0.0300
01/16/2023 10:30:00,0.0301
01/16/2023 10:45:00,0.0349
01/16/2023 11:00:00,0.0332
01/16/2023 11:15:00,0.0298
01/16/2023 11:30:00,0.0296
01/16/2023 11:45:00,0.0320
01/16/2023 12:00:00,0.0307
01/16/2023 12:15:00,0.0296
01/16/2023 12:30:00,0.0294
01/16/2023 12:45:00,0.0311
01/16/2023 13:00:00,0.0341
01/16/2023 13:15:00,0.0341
01/16/2023 13:30:00,0.0301
01/16/2023 13:45:00,0.0293
01/16/2023 14:00:00,0.0303
01/16/2023 14:15:00,0.0343
01/16/2023 14:30:00,0.0294
01/16/2023 14:45:00,0.0288
01/16/2023 15:00:00,0.0291
01/16/2023 15:15:00,0.0292
01/16/2023 15:30:00,0.0291
01/16/2023 15:45:00,0.0291
01/16/2023 16:00:00,0.0291
01/16/2023 16:15:00,0.0291
01/16/2023 16:30:00,0.0313
01/16/2023 16:45:00,0.0305
01/16/2023 17:00:00,0.0287
01/16/2023 17:15:00,0.0280
01/16/2023 17:30:00,0.0288
01/16/2023 17:45:00,0.0297
01/16/2023 18:00:00,0.0304
01/16/2023 18:15:00,0.0289
01/16/2023 18:30:00,0.0291
01/16/2023 18:45:00,0.0292
01/16/2023 19:00:00,0.0292
01/16/2023 19:15:00,0.0295
01/16/2023 19:30:00,0.0295
01/16/2023 19:45:00,0.0296
01/16/2023 20:00:00,0.0297
01/16/2023 20:15:00,0.0297
01/16/2023 20:30:00,0.0297
01/16/2023 20:45:00,0.0295
01/16/2023 21:00:00,0.0293
01/16/2023 21:15:00,0.0294
01/16/2023 21:30:00,0.0293
01/16/2023 21:45:00,0.0293
01/16/2023 22:00:00,0.0294
01/16/2023 22:15:00,0.0296
01/16/2023 22:30:00,0.0298
01/16/2023 22:45:00,0.0298
01/16/2023 23:00:00,0.0299
01/16/2023 23:15:00,0.0299
01/16/2023 23:30:00,0.0299
01/16/2023 23:45:00,0.0300
01/17/2023 00:00:00,0.0301
01/17/2023 00:15:00,0.0302
01/17/2023 00:30:00,0.0300
01/17/2023 00:45:00,0.0300
01/17/2023 01:00:00,0.0298
