Time Bucket (America/Chicago),Casa1-Mains_C (kWatts)
01/17/2023 02:30:00,0.0658
01/17/2023 02:45:00,0.0664
01/17/2023 03:00:00,0.1584
01/17/2023 03:15:00,0.1785
01/17/2023 03:30:00,0.1824
01/17/2023 03:45:00,0.1702
01/17/2023 04:00:00,0.0678
01/17/2023 04:15:00,0.0665
01/17/2023 04:30:00,0.1674
01/17/2023 04:45:00,0.0842
01/17/2023 05:00:00,0.0660
01/17/2023 05:15:00,0.0656
01/17/2023 05:30:00,0.0657
01/17/2023 05:45:00,0.0751
01/17/2023 06:00:00,0.2825
01/17/2023 06:15:00,0.1986
01/17/2023 06:30:00,0.1140
01/17/2023 06:45:00,0.0713
01/17/2023 07:00:00,0.1255
01/17/2023 07:15:00,0.0900
01/17/2023 07:30:00,0.1998
01/17/2023 07:45:00,0.1811
01/17/2023 08:00:00,0.1088
01/17/2023 08:15:00,0.0947
01/17/2023 08:30:00,0.1112
01/17/2023 08:45:00,0.1733
01/17/2023 09:00:00,0.1809
01/17/2023 09:15:00,0.1890
01/17/2023 09:30:00,0.0487
01/17/2023 09:45:00,0.0791
01/17/2023 10:00:00,0.0459
01/17/2023 10:15:00,0.1133
01/17/2023 10:30:00,0.0724
01/17/2023 10:45:00,0.0167
01/17/2023 11:00:00,0.0167
01/17/2023 11:15:00,0.0887
01/17/2023 11:30:00,0.1961
01/17/2023 11:45:00,0.1264
01/17/2023 12:00:00,0.0566
01/17/2023 12:15:00,0.0183
01/17/2023 12:30:00,0.0819
01/17/2023 12:45:00,0.0402
01/17/2023 13:00:00,0.0169
01/17/2023 13:15:00,0.0219
01/17/2023 13:30:00,0.0569
01/17/2023 13:45:00,0.0725
01/17/2023 14:00:00,0.0683
01/17/2023 14:15:00,0.1386
01/17/2023 14:30:00,0.1543
01/17/2023 14:45:00,0.1113
01/17/2023 15:00:00,0.0222
01/17/2023 15:15:00,0.0173
01/17/2023 15:30:00,0.0963
01/17/2023 15:45:00,0.0260
01/17/2023 16:00:00,0.0218
01/17/2023 16:15:00,0.0250
01/17/2023 16:30:00,0.1181
01/17/2023 16:45:00,0.1413
01/17/2023 17:00:00,0.1400
01/17/2023 17:15:00,0.1268
01/17/2023 17:30:00,0.1143
01/17/2023 17:45:00,0.0385
01/17/2023 18:00:00,0.0646
01/17/2023 18:15:00,0.1186
01/17/2023 18:30:00,0.1249
01/17/2023 18:45:00,0.1009
01/17/2023 19:00:00,0.1274
01/17/2023 19:15:00,0.2533
01/17/2023 19:30:00,0.2479
01/17/2023 19:45:00,0.2182
01/17/2023 20:00:00,0.1655
01/17/2023 20:15:00,0.1743
01/17/2023 20:30:00,0.0927
01/17/2023 20:45:00,0.0914
01/17/2023 21:00:00,0.1159
01/17/2023 21:15:00,0.1886
01/17/2023 21:30:00,0.1626
01/17/2023 21:45:00,0.1956
01/17/2023 22:00:00,0.2796
01/17/2023 22:15:00,0.3003
01/17/2023 22:30:00,0.1451
01/17/2023 22:45:00,0.1312
01/17/2023 23:00:00,0.1371
01/17/2023 23:15:00,0.1823
01/17/2023 23:30:00,0.0893
01/17/2023 23:45:00,0.0779
01/18/2023 00:00:00,0.0719
01/18/2023 00:15:00,0.2490
01/18/2023 00:30:00,0.2078
01/18/2023 00:45:00,0.1632
01/18/2023 01:00:00,0.0698
01/18/2023 01:15:00,0.0867
01/18/2023 01:30:00,0.1439
01/18/2023 01:45:00,0.0693
01/18/2023 02:00:00,0.0698
01/18/2023 02:15:00,0.0701
01/18/2023 02:30:00,0.1285
01/18/2023 02:45:00,0.1579
01/18/2023 03:00:00,0.1888
01/18/2023 03:15:00,0.1748
01/18/2023 03:30:00,0.1010
01/18/2023 03:45:00,0.1560
01/18/2023 04:00:00,0.0611
01/18/2023 04:15:00,0.0609
01/18/2023 04:30:00,0.0608
01/18/2023 04:45:00,0.0728
01/18/2023 05:00:00,0.1412
01/18/2023 05:15:00,0.0609
01/18/2023 05:30:00,0.1466
01/18/2023 05:45:00,0.1750
01/18/2023 06:00:00,0.1737
01/18/2023 06:15:00,0.1327
01/18/2023 06:30:00,0.0590
01/18/2023 06:45:00,0.0654
01/18/2023 07:00:00,0.0669
01/18/2023 07:15:00,0.1130
01/18/2023 07:30:00,0.2235
01/18/2023 07:45:00,0.1038
01/18/2023 08:00:00,0.1023
01/18/2023 08:15:00,0.0644
01/18/2023 08:30:00,0.1754
01/18/2023 08:45:00,0.2563
01/18/2023 09:00:00,0.1680
01/18/2023 09:15:00,0.1371
01/18/2023 09:30:00,0.1454
01/18/2023 09:45:00,0.1100
01/18/2023 10:00:00,0.0692
01/18/2023 10:15:00,0.0907
01/18/2023 10:30:00,0.1275
01/18/2023 10:45:00,0.0126
01/18/2023 11:00:00,0.1193
01/18/2023 11:15:00,0.1226
01/18/2023 11:30:00,0.1575
01/18/2023 11:45:00,0.1991
01/18/2023 12:00:00,0.1663
01/18/2023 12:15:00,0.1253
01/18/2023 12:30:00,0.0273
01/18/2023 12:45:00,0.0232
01/18/2023 13:00:00,0.1017
01/18/2023 13:15:00,0.0234
01/18/2023 13:30:00,0.1486
01/18/2023 13:45:00,0.2652
01/18/2023 14:00:00,0.1471
01/18/2023 14:15:00,0.0576
01/18/2023 14:30:00,0.1206
01/18/2023 14:45:00,0.0413
01/18/2023 15:00:00,0.0392
01/18/2023 15:15:00,0.1377
01/18/2023 15:30:00,0.1519
01/18/2023 15:45:00,0.1916
01/18/2023 16:00:00,0.2004
01/18/2023 16:15:00,0.1311
01/18/2023 16:30:00,0.0412
01/18/2023 16:45:00,0.0740
01/18/2023 17:00:00,0.1864
01/18/2023 17:15:00,0.1059
01/18/2023 17:30:00,0.1521
01/18/2023 17:45:00,0.2671
01/18/2023 18:00:00,0.1924
01/18/2023 18:15:00,0.1814
01/18/2023 18:30:00,0.2181
01/18/2023 18:45:00,0.2070
01/18/2023 19:00:00,0.1311
01/18/2023 19:15:00,0.1345
01/18/2023 19:30:00,0.2208
01/18/2023 19:45:00,0.1405
01/18/2023 20:00:00,0.1330
01/18/2023 20:15:00,0.2407
01/18/2023 20:30:00,0.2854
01/18/2023 20:45:00,0.2278
01/18/2023 21:00:00,0.1557
01/18/2023 21:15:00,0.1935
01/18/2023 21:30:00,0.1498
01/18/2023 21:45:00,0.1600
01/18/2023 22:00:00,0.1357
01/18/2023 22:15:00,0.1903
01/18/2023 22:30:00,0.1544
01/18/2023 22:45:00,0.2711
01/18/2023 23:00:00,0.2725
01/18/2023 23:15:00,0.2140
01/18/2023 23:30:00,0.0986
01/18/2023 23:45:00,0.0893
01/19/2023 00:00:00,0.1647
01/19/2023 00:15:00,0.0902
01/19/2023 00:30:00,0.0900
01/19/2023 00:45:00,0.1108
01/19/2023 01:00:00,0.1702
01/19/2023 01:15:00,0.2123
01/19/2023 01:30:00,0.1824
01/19/2023 01:45:00,0.1812
01/19/2023 02:00:00,0.0793
01/19/2023 02:15:00,0.0606
01/19/2023 02:30:00,0.0610
01/19/2023 02:45:00,0.1344
01/19/2023 03:00:00,0.0608
01/19/2023 03:15:00,0.0583
01/19/2023 03:30:00,0.0751
01/19/2023 03:45:00,0.2197
01/19/2023 04:00:00,0.1654
01/19/2023 04:15:00,0.1426
01/19/2023 04:30:00,0.1009
01/19/2023 04:45:00,0.0762
01/19/2023 05:00:00,0.0525
01/19/2023 05:15:00,0.0528
01/19/2023 05:30:00,0.1192
01/19/2023 05:45:00,0.0564
01/19/2023 06:00:00,0.0517
01/19/2023 06:15:00,0.0896
01/19/2023 06:30:00,0.2365
01/19/2023 06:45:00,0.1716
01/19/2023 07:00:00,0.0982
01/19/2023 07:15:00,0.0692
01/19/2023 07:30:00,0.0496
01/19/2023 07:45:00,0.0274
01/19/2023 08:00:00,0.0273
01/19/2023 08:15:00,0.0901
01/19/2023 08:30:00,0.0288
01/19/2023 08:45:00,0.0287
01/19/2023 09:00:00,0.0569
01/19/2023 09:15:00,0.2815
01/19/2023 09:30:00,0.1933
01/19/2023 09:45:00,0.0990
01/19/2023 10:00:00,0.0697
01/19/2023 10:15:00,0.1537
01/19/2023 10:30:00,0.0879
01/19/2023 10:45:00,0.0630
01/19/2023 11:00:00,0.0665
01/19/2023 11:15:00,0.1224
01/19/2023 11:30:00,0.1468
01/19/2023 11:45:00,0.0876
01/19/2023 12:00:00,0.1953
01/19/2023 12:15:00,0.1680
01/19/2023 12:30:00,0.3386
01/19/2023 12:45:00,0.1102
01/19/2023 13:00:00,0.0750
01/19/2023 13:15:00,0.0978
01/19/2023 13:30:00,0.1441
01/19/2023 13:45:00,0.1129
01/19/2023 14:00:00,0.0647
01/19/2023 14:15:00,0.1885
01/19/2023 14:30:00,0.2803
01/19/2023 14:45:00,0.1948
01/19/2023 15:00:00,0.0588
01/19/2023 15:15:00,0.0647
01/19/2023 15:30:00,0.1363
01/19/2023 15:45:00,0.1150
01/19/2023 16:00:00,0.0608
01/19/2023 16:15:00,0.0613
01/19/2023 16:30:00,0.1111
01/19/2023 16:45:00,0.2042
01/19/2023 17:00:00,0.1844
01/19/2023 17:15:00,0.1562
01/19/2023 17:30:00,0.0775
01/19/2023 17:45:00,0.1082
01/19/2023 18:00:00,0.0510
01/19/2023 18:15:00,0.0577
01/19/2023 18:30:00,0.0729
01/19/2023 18:45:00,0.1458
01/19/2023 19:00:00,0.1456
01/19/2023 19:15:00,0.2011
01/19/2023 19:30:00,0.3387
01/19/2023 19:45:00,0.3055
01/19/2023 20:00:00,0.2187
01/19/2023 20:15:00,0.1333
01/19/2023 20:30:00,0.1777
01/19/2023 20:45:00,0.1529
01/19/2023 21:00:00,0.1274
01/19/2023 21:15:00,0.1348
01/19/2023 21:30:00,0.1931
01/19/2023 21:45:00,0.1611
01/19/2023 22:00:00,0.2828
01/19/2023 22:15:00,0.2564
01/19/2023 22:30:00,0.2901
01/19/2023 22:45:00,0.0957
01/19/2023 23:00:00,0.0770
01/19/2023 23:15:00,0.0988
01/19/2023 23:30:00,0.1486
01/19/2023 23:45:00,0.0877
01/20/2023 00:00:00,0.0738
01/20/2023 00:15:00,0.0667
01/20/2023 00:30:00,0.1142
01/20/2023 00:45:00,0.2300
01/20/2023 01:00:00,0.1752
01/20/2023 01:15:00,0.1310
01/20/2023 01:30:00,0.0658
01/20/2023 01:45:00,0.1386
01/20/2023 02:00:00,0.0655
01/20/2023 02:15:00,0.0652
01/20/2023 02:30:00,0.0656
01/20/2023 02:45:00,0.1265
01/20/2023 03:00:00,0.0777
01/20/2023 03:15:00,0.0980
01/20/2023 03:30:00,0.1878
01/20/2023 03:45:00,0.1756
01/20/2023 04:00:00,0.1763
01/20/2023 04:15:00,0.0646
01/20/2023 04:30:00,0.0653
01/20/2023 04:45:00,0.0645
01/20/2023 05:00:00,0.1109
01/20/2023 05:15:00,0.0875
01/20/2023 05:30:00,0.0639
01/20/2023 05:45:00,0.0630
01/20/2023 06:00:00,0.0853
01/20/2023 06:15:00,0.2604
01/20/2023 06:30:00,0.1690
01/20/2023 06:45:00,0.1197
01/20/2023 07:00:00,0.0709
01/20/2023 07:15:00,0.0733
01/20/2023 07:30:00,0.1636
01/20/2023 07:45:00,0.1119
01/20/2023 08:00:00,0.0772
01/20/2023 08:15:00,0.0608
01/20/2023 08:30:00,0.0597
01/20/2023 08:45:00,0.1417
01/20/2023 09:00:00,0.2085
01/20/2023 09:15:00,0.1643
01/20/2023 09:30:00,0.1759
01/20/2023 09:45:00,0.0613
01/20/2023 10:00:00,0.0348
01/20/2023 10:15:00,0.0177
01/20/2023 10:30:00,0.0328
01/20/2023 10:45:00,0.1702
01/20/2023 11:00:00,0.2035
01/20/2023 11:15:00,0.1096
01/20/2023 11:30:00,0.0998
01/20/2023 11:45:00,0.1160
01/20/2023 12:00:00,0.1157
01/20/2023 12:15:00,0.0779
01/20/2023 12:30:00,0.0568
01/20/2023 12:45:00,0.0746
01/20/2023 13:00:00,0.0001
01/20/2023 13:15:00,0.0003
01/20/2023 13:30:00,0.0022
01/20/2023 13:45:00,0.0613
01/20/2023 14:00:00,0.1041
01/20/2023 14:15:00,0.0189
01/20/2023 14:30:00,0.1395
01/20/2023 14:45:00,0.1421
01/20/2023 15:00:00,0.2167
01/20/2023 15:15:00,0.0407
01/20/2023 15:30:00,0.0334
01/20/2023 15:45:00,0.0334
01/20/2023 16:00:00,0.1158
01/20/2023 16:15:00,0.0868
01/20/2023 16:30:00,0.0361
01/20/2023 16:45:00,0.0476
01/20/2023 17:00:00,0.1464
01/20/2023 17:15:00,0.3048
01/20/2023 17:30:00,0.1800
01/20/2023 17:45:00,0.1152
01/20/2023 18:00:00,0.0495
01/20/2023 18:15:00,0.0873
01/20/2023 18:30:00,0.1245
01/20/2023 18:45:00,0.0427
01/20/2023 19:00:00,0.0730
01/20/2023 19:15:00,0.1032
01/20/2023 19:30:00,0.1555
01/20/2023 19:45:00,0.2529
01/20/2023 20:00:00,0.2126
01/20/2023 20:15:00,0.1987
01/20/2023 20:30:00,0.1160
01/20/2023 20:45:00,0.1489
01/20/2023 21:00:00,0.1890
01/20/2023 21:15:00,0.1285
01/20/2023 21:30:00,0.1307
01/20/2023 21:45:00,0.1461
01/20/2023 22:00:00,0.2064
01/20/2023 22:15:00,0.2339
01/20/2023 22:30:00,0.2442
01/20/2023 22:45:00,0.2330
01/20/2023 23:00:00,0.1396
01/20/2023 23:15:00,0.1414
01/20/2023 23:30:00,0.1580
01/20/2023 23:45:00,0.0881
01/21/2023 00:00:00,0.1109
01/21/2023 00:15:00,0.0915
01/21/2023 00:30:00,0.1069
01/21/2023 00:45:00,0.1824
01/21/2023 01:00:00,0.1923
01/21/2023 01:15:00,0.1726
01/21/2023 01:30:00,0.1310
01/21/2023 01:45:00,0.0616
01/21/2023 02:00:00,0.1582
01/21/2023 02:15:00,0.0841
01/21/2023 02:30:00,0.0607
01/21/2023 02:45:00,0.0609
01/21/2023 03:00:00,0.0612
01/21/2023 03:15:00,0.1134
01/21/2023 03:30:00,0.1823
01/21/2023 03:45:00,0.1817
01/21/2023 04:00:00,0.1667
01/21/2023 04:15:00,0.0926
01/21/2023 04:30:00,0.0598
01/21/2023 04:45:00,0.1568
01/21/2023 05:00:00,0.0825
01/21/2023 05:15:00,0.0607
01/21/2023 05:30:00,0.0605
01/21/2023 05:45:00,0.0607
01/21/2023 06:00:00,0.0868
01/21/2023 06:15:00,0.1970
01/21/2023 06:30:00,0.1759
01/21/2023 06:45:00,0.1639
01/21/2023 07:00:00,0.0916
01/21/2023 07:15:00,0.0633
01/21/2023 07:30:00,0.1107
01/21/2023 07:45:00,0.1410
01/21/2023 08:00:00,0.0674
01/21/2023 08:15:00,0.0684
01/21/2023 08:30:00,0.0684
01/21/2023 08:45:00,0.0586
01/21/2023 09:00:00,0.1926
01/21/2023 09:15:00,0.2143
01/21/2023 09:30:00,0.1544
01/21/2023 09:45:00,0.1161
01/21/2023 10:00:00,0.0472
01/21/2023 10:15:00,0.1244
01/21/2023 10:30:00,0.0904
01/21/2023 10:45:00,0.0387
01/21/2023 11:00:00,0.0454
01/21/2023 11:15:00,0.0491
01/21/2023 11:30:00,0.0280
01/21/2023 11:45:00,0.1054
01/21/2023 12:00:00,0.1669
01/21/2023 12:15:00,0.1255
01/21/2023 12:30:00,0.0844
01/21/2023 12:45:00,0.0097
01/21/2023 13:00:00,0.0283
01/21/2023 13:15:00,0.1140
01/21/2023 13:30:00,0.0147
01/21/2023 13:45:00,0.0169
01/21/2023 14:00:00,0.0160
01/21/2023 14:15:00,0.1134
01/21/2023 14:30:00,0.0247
01/21/2023 14:45:00,0.1316
01/21/2023 15:00:00,0.1637
01/21/2023 15:15:00,0.1578
01/21/2023 15:30:00,0.1201
01/21/2023 15:45:00,0.0200
01/21/2023 16:00:00,0.0400
01/21/2023 16:15:00,0.0471
01/21/2023 16:30:00,0.0922
01/21/2023 16:45:00,0.1346
01/21/2023 17:00:00,0.0896
01/21/2023 17:15:00,0.2900
01/21/2023 17:30:00,0.1620
01/21/2023 17:45:00,0.1867
01/21/2023 18:00:00,0.2091
01/21/2023 18:15:00,0.0500
01/21/2023 18:30:00,0.0483
01/21/2023 18:45:00,0.0475
01/21/2023 19:00:00,0.1017
01/21/2023 19:15:00,0.1441
01/21/2023 19:30:00,0.1352
01/21/2023 19:45:00,0.1337
01/21/2023 20:00:00,0.1704
01/21/2023 20:15:00,0.2903
01/21/2023 20:30:00,0.2805
01/21/2023 20:45:00,0.1613
01/21/2023 21:00:00,0.1021
01/21/2023 21:15:00,0.1001
01/21/2023 21:30:00,0.1477
01/21/2023 21:45:00,0.2190
01/21/2023 22:00:00,0.1287
01/21/2023 22:15:00,0.1362
01/21/2023 22:30:00,0.1332
01/21/2023 22:45:00,0.3076
01/21/2023 23:00:00,0.3333
01/21/2023 23:15:00,0.2267
01/21/2023 23:30:00,0.1090
01/21/2023 23:45:00,0.1246
01/22/2023 00:00:00,0.1294
01/22/2023 00:15:00,0.2201
01/22/2023 00:30:00,0.1037
01/22/2023 00:45:00,0.0849
01/22/2023 01:00:00,0.0712
01/22/2023 01:15:00,0.0650
01/22/2023 01:30:00,0.2785
01/22/2023 01:45:00,0.2037
01/22/2023 02:00:00,0.1411
01/22/2023 02:15:00,0.0624
01/22/2023 02:30:00,0.0620
01/22/2023 02:45:00,0.1074
01/22/2023 03:00:00,0.1377
01/22/2023 03:15:00,0.0632
01/22/2023 03:30:00,0.0629
01/22/2023 03:45:00,0.0635
01/22/2023 04:00:00,0.0630
01/22/2023 04:15:00,0.2604
01/22/2023 04:30:00,0.3696
01/22/2023 04:45:00,0.2771
01/22/2023 05:00:00,0.1785
01/22/2023 05:15:00,0.1019
01/22/2023 05:30:00,0.0613
01/22/2023 05:45:00,0.0691
01/22/2023 06:00:00,0.0807
01/22/2023 06:15:00,0.0798
01/22/2023 06:30:00,0.1766
01/22/2023 06:45:00,0.1101
01/22/2023 07:00:00,0.1368
01/22/2023 07:15:00,0.1532
01/22/2023 07:30:00,0.1333
01/22/2023 07:45:00,0.0477
01/22/2023 08:00:00,0.1240
01/22/2023 08:15:00,0.0567
01/22/2023 08:30:00,0.0265
01/22/2023 08:45:00,0.1566
01/22/2023 09:00:00,0.0408
01/22/2023 09:15:00,0.0554
01/22/2023 09:30:00,0.1828
01/22/2023 09:45:00,0.0939
01/22/2023 10:00:00,0.1696
01/22/2023 10:15:00,0.1453
01/22/2023 10:30:00,0.1390
01/22/2023 10:45:00,0.0847
01/22/2023 11:00:00,0.0681
01/22/2023 11:15:00,0.0251
01/22/2023 11:30:00,0.0364
01/22/2023 11:45:00,0.0727
01/22/2023 12:00:00,0.0646
01/22/2023 12:15:00,0.0088
01/22/2023 12:30:00,0.0087
01/22/2023 12:45:00,0.1196
01/22/2023 13:00:00,0.1914
01/22/2023 13:15:00,0.1464
01/22/2023 13:30:00,0.0085
01/22/2023 13:45:00,0.0083
01/22/2023 14:00:00,0.0094
01/22/2023 14:15:00,0.0701
01/22/2023 14:30:00,0.0697
01/22/2023 14:45:00,0.0277
01/22/2023 15:00:00,0.0586
01/22/2023 15:15:00,0.0370
01/22/2023 15:30:00,0.1484
01/22/2023 15:45:00,0.2015
01/22/2023 16:00:00,0.1062
01/22/2023 16:15:00,0.0091
01/22/2023 16:30:00,0.0205
01/22/2023 16:45:00,0.0205
01/22/2023 17:00:00,0.1261
01/22/2023 17:15:00,0.0359
01/22/2023 17:30:00,0.0306
01/22/2023 17:45:00,0.0339
01/22/2023 18:00:00,0.0339
01/22/2023 18:15:00,0.2267
01/22/2023 18:30:00,0.1944
01/22/2023 18:45:00,0.1308
01/22/2023 19:00:00,0.0340
01/22/2023 19:15:00,0.0340
01/22/2023 19:30:00,0.0648
01/22/2023 19:45:00,0.1238
01/22/2023 20:00:00,0.0340
01/22/2023 20:15:00,0.0341
01/22/2023 20:30:00,0.0342
01/22/2023 20:45:00,0.0488
01/22/2023 21:00:00,0.2545
01/22/2023 21:15:00,0.1711
01/22/2023 21:30:00,0.1692
01/22/2023 21:45:00,0.0957
01/22/2023 22:00:00,0.1263
01/22/2023 22:15:00,0.1782
01/22/2023 22:30:00,0.0887
01/22/2023 22:45:00,0.0959
01/22/2023 23:00:00,0.0950
01/22/2023 23:15:00,0.1261
01/22/2023 23:30:00,0.1823
01/22/2023 23:45:00,0.1781
01/23/2023 00:00:00,0.1660
01/23/2023 00:15:00,0.1055
01/23/2023 00:30:00,0.0825
01/23/2023 00:45:00,0.1604
01/23/2023 01:00:00,0.0611
01/23/2023 01:15:00,0.0611
01/23/2023 01:30:00,0.0615
01/23/2023 01:45:00,0.0617
01/23/2023 02:00:00,0.1343
01/23/2023 02:15:00,0.1525
01/23/2023 02:30:00,0.1838
01/23/2023 02:45:00,0.1691
01/23/2023 03:00:00,0.1205
01/23/2023 03:15:00,0.0741
01/23/2023 03:30:00,0.1651
01/23/2023 03:45:00,0.0645
01/23/2023 04:00:00,0.0609
01/23/2023 04:15:00,0.0614
01/23/2023 04:30:00,0.0611
01/23/2023 04:45:00,0.1142
01/23/2023 05:00:00,0.1287
01/23/2023 05:15:00,0.1819
01/23/2023 05:30:00,0.1720
01/23/2023 05:45:00,0.1557
01/23/2023 06:00:00,0.0608
01/23/2023 06:15:00,0.1415
01/23/2023 06:30:00,0.0991
01/23/2023 06:45:00,0.0601
01/23/2023 07:00:00,0.0604
01/23/2023 07:15:00,0.0611
01/23/2023 07:30:00,0.0665
01/23/2023 07:45:00,0.1869
01/23/2023 08:00:00,0.1545
01/23/2023 08:15:00,0.3006
01/23/2023 08:30:00,0.2524
01/23/2023 08:45:00,0.1179
01/23/2023 09:00:00,0.0825
01/23/2023 09:15:00,0.1202
01/23/2023 09:30:00,0.0244
01/23/2023 09:45:00,0.0333
01/23/2023 10:00:00,0.0157
01/23/2023 10:15:00,0.0817
01/23/2023 10:30:00,0.0597
01/23/2023 10:45:00,0.0372
01/23/2023 11:00:00,0.1360
01/23/2023 11:15:00,0.1192
01/23/2023 11:30:00,0.0770
01/23/2023 11:45:00,0.1122
01/23/2023 12:00:00,0.0217
01/23/2023 12:15:00,0.0341
01/23/2023 12:30:00,0.0837
01/23/2023 12:45:00,0.1301
01/23/2023 13:00:00,0.0475
01/23/2023 13:15:00,0.0428
01/23/2023 13:30:00,0.1210
01/23/2023 13:45:00,0.1706
01/23/2023 14:00:00,0.1304
01/23/2023 14:15:00,0.1357
01/23/2023 14:30:00,0.1094
01/23/2023 14:45:00,0.0227
01/23/2023 15:00:00,0.0172
01/23/2023 15:15:00,0.0552
01/23/2023 15:30:00,0.0891
01/23/2023 15:45:00,0.0214
01/23/2023 16:00:00,0.0223
01/23/2023 16:15:00,0.0830
01/23/2023 16:30:00,0.1265
01/23/2023 16:45:00,0.1028
01/23/2023 17:00:00,0.1270
01/23/2023 17:15:00,0.1396
01/23/2023 17:30:00,0.0893
01/23/2023 17:45:00,0.0399
01/23/2023 18:00:00,0.0489
01/23/2023 18:15:00,0.1717
01/23/2023 18:30:00,0.1210
01/23/2023 18:45:00,0.0859
01/23/2023 19:00:00,0.0909
01/23/2023 19:15:00,0.2767
01/23/2023 19:30:00,0.2686
01/23/2023 19:45:00,0.2063
01/23/2023 20:00:00,0.1046
01/23/2023 20:15:00,0.1159
01/23/2023 20:30:00,0.1883
01/23/2023 20:45:00,0.0921
01/23/2023 21:00:00,0.0988
01/23/2023 21:15:00,0.0899
01/23/2023 21:30:00,0.1656
01/23/2023 21:45:00,0.2880
01/23/2023 22:00:00,0.3539
01/23/2023 22:15:00,0.3537
01/23/2023 22:30:00,0.2489
01/23/2023 22:45:00,0.1002
01/23/2023 23:00:00,0.0805
01/23/2023 23:15:00,0.0809
01/23/2023 23:30:00,0.1201
01/23/2023 23:45:00,0.1979
01/24/2023 00:00:00,0.0945
01/24/2023 00:15:00,0.0862
01/24/2023 00:30:00,0.0948
01/24/2023 00:45:00,0.2374
01/24/2023 01:00:00,0.2718
01/24/2023 01:15:00,0.1449
01/24/2023 01:30:00,0.0661
01/24/2023 01:45:00,0.0660
01/24/2023 02:00:00,0.1031
01/24/2023 02:15:00,0.1564
01/24/2023 02:30:00,0.0663
01/24/2023 02:45:00,0.0663
01/24/2023 03:00:00,0.0659
01/24/2023 03:15:00,0.0942
01/24/2023 03:30:00,0.2997
01/24/2023 03:45:00,0.1807
01/24/2023 04:00:00,0.1502
01/24/2023 04:15:00,0.0647
01/24/2023 04:30:00,0.0646
01/24/2023 04:45:00,0.1738
01/24/2023 05:00:00,0.0797
01/24/2023 05:15:00,0.0640
01/24/2023 05:30:00,0.0643
01/24/2023 05:45:00,0.0641
01/24/2023 06:00:00,0.1383
01/24/2023 06:15:00,0.2074
01/24/2023 06:30:00,0.1780
01/24/2023 06:45:00,0.1704
01/24/2023 07:00:00,0.0736
01/24/2023 07:15:00,0.0941
01/24/2023 07:30:00,0.1428
01/24/2023 07:45:00,0.0401
01/24/2023 08:00:00,0.1416
01/24/2023 08:15:00,0.0651
01/24/2023 08:30:00,0.0549
01/24/2023 08:45:00,0.1164
01/24/2023 09:00:00,0.1291
01/24/2023 09:15:00,0.1514
01/24/2023 09:30:00,0.1317
01/24/2023 09:45:00,0.0705
01/24/2023 10:00:00,0.1138
01/24/2023 10:15:00,0.0946
01/24/2023 10:30:00,0.0578
01/24/2023 10:45:00,0.1209
01/24/2023 11:00:00,0.1708
01/24/2023 11:15:00,0.1159
01/24/2023 11:30:00,0.0896
01/24/2023 11:45:00,0.1180
01/24/2023 12:00:00,0.2559
01/24/2023 12:15:00,0.3224
01/24/2023 12:30:00,0.2279
01/24/2023 12:45:00,0.1981
01/24/2023 13:00:00,0.1237
01/24/2023 13:15:00,0.0574
01/24/2023 13:30:00,0.1099
01/24/2023 13:45:00,0.1404
01/24/2023 14:00:00,0.0496
01/24/2023 14:15:00,0.0664
01/24/2023 14:30:00,0.1826
01/24/2023 14:45:00,0.2153
01/24/2023 15:00:00,0.1697
01/24/2023 15:15:00,0.1556
01/24/2023 15:30:00,0.1190
01/24/2023 15:45:00,0.0197
01/24/2023 16:00:00,0.0187
01/24/2023 16:15:00,0.0451
01/24/2023 16:30:00,0.1144
01/24/2023 16:45:00,0.0186
01/24/2023 17:00:00,0.0185
01/24/2023 17:15:00,0.0799
01/24/2023 17:30:00,0.2414
01/24/2023 17:45:00,0.1425
01/24/2023 18:00:00,0.1413
01/24/2023 18:15:00,0.0747
01/24/2023 18:30:00,0.1787
01/24/2023 18:45:00,0.1100
01/24/2023 19:00:00,0.0780
01/24/2023 19:15:00,0.0779
01/24/2023 19:30:00,0.1388
01/24/2023 19:45:00,0.1353
01/24/2023 20:00:00,0.1429
01/24/2023 20:15:00,0.1944
01/24/2023 20:30:00,0.1992
01/24/2023 20:45:00,0.2249
01/24/2023 21:00:00,0.0770
01/24/2023 21:15:00,0.0753
01/24/2023 21:30:00,0.0753
01/24/2023 21:45:00,0.1599
01/24/2023 22:00:00,0.1798
01/24/2023 22:15:00,0.1628
01/24/2023 22:30:00,0.1379
01/24/2023 22:45:00,0.2411
01/24/2023 23:00:00,0.3026
01/24/2023 23:15:00,0.1912
01/24/2023 23:30:00,0.0887
01/24/2023 23:45:00,0.0762
01/25/2023 00:00:00,0.1374
01/25/2023 00:15:00,0.1342
01/25/2023 00:30:00,0.0736
01/25/2023 00:45:00,0.0699
01/25/2023 01:00:00,0.0692
01/25/2023 01:15:00,0.1626
01/25/2023 01:30:00,0.1923
01/25/2023 01:45:00,0.1725
01/25/2023 02:00:00,0.1617
01/25/2023 02:15:00,0.0908
01/25/2023 02:30:00,0.1533
01/25/2023 02:45:00,0.0612
01/25/2023 03:00:00,0.0610
01/25/2023 03:15:00,0.0607
01/25/2023 03:30:00,0.1086
01/25/2023 03:45:00,0.1324
01/25/2023 04:00:00,0.0607
01/25/2023 04:15:00,0.1446
