Time Bucket (America/Chicago),Casa 7-Mains_A (kWatts)
01/17/2023 03:30:00,0.0005
01/17/2023 03:45:00,0.0001
01/17/2023 04:00:00,0.0005
01/17/2023 04:15:00,0.0030
01/17/2023 04:30:00,0.0014
01/17/2023 04:45:00,0.0001
01/17/2023 05:00:00,0.0001
01/17/2023 05:15:00,0.0000
01/17/2023 05:30:00,0.0000
01/17/2023 05:45:00,0.0001
01/17/2023 06:00:00,0.0064
01/17/2023 06:15:00,0.0087
01/17/2023 06:30:00,0.0036
01/17/2023 06:45:00,0.0011
01/17/2023 07:00:00,0.0071
01/17/2023 07:15:00,0.0186
01/17/2023 07:30:00,0.0174
01/17/2023 07:45:00,0.0169
01/17/2023 08:00:00,0.0186
01/17/2023 08:15:00,0.0185
01/17/2023 08:30:00,0.0160
01/17/2023 08:45:00,0.0178
01/17/2023 09:00:00,0.0189
01/17/2023 09:15:00,0.0179
01/17/2023 09:30:00,0.0165
01/17/2023 09:45:00,0.0186
01/17/2023 10:00:00,0.0186
01/17/2023 10:15:00,0.0165
01/17/2023 10:30:00,0.0172
01/17/2023 10:45:00,0.0188
01/17/2023 11:00:00,0.0080
01/17/2023 11:15:00,0.0000
01/17/2023 11:30:00,0.0000
01/17/2023 11:45:00,0.0000
01/17/2023 12:00:00,0.0001
01/17/2023 12:15:00,0.0001
01/17/2023 12:30:00,0.0000
01/17/2023 12:45:00,0.0005
01/17/2023 13:00:00,0.0136
01/17/2023 13:15:00,0.0000
01/17/2023 13:30:00,0.0000
01/17/2023 13:45:00,0.0002
01/17/2023 14:00:00,0.0001
01/17/2023 14:15:00,0.0002
01/17/2023 14:30:00,0.0007
01/17/2023 14:45:00,0.0008
01/17/2023 15:00:00,0.0014
01/17/2023 15:15:00,0.0002
01/17/2023 15:30:00,0.0000
01/17/2023 15:45:00,0.0000
01/17/2023 16:00:00,0.0001
01/17/2023 16:15:00,0.0001
01/17/2023 16:30:00,0.0000
01/17/2023 16:45:00,0.0005
01/17/2023 17:00:00,0.0001
01/17/2023 17:15:00,0.0000
01/17/2023 17:30:00,0.0000
01/17/2023 17:45:00,0.0000
01/17/2023 18:00:00,0.0000
01/17/2023 18:15:00,0.0002
01/17/2023 18:30:00,0.0001
01/17/2023 18:45:00,0.0001
01/17/2023 19:00:00,0.0002
01/17/2023 19:15:00,0.0161
01/17/2023 19:30:00,0.0270
01/17/2023 19:45:00,0.0250
01/17/2023 20:00:00,0.0222
01/17/2023 20:15:00,0.0214
01/17/2023 20:30:00,0.0343
01/17/2023 20:45:00,0.0233
01/17/2023 21:00:00,0.0306
01/17/2023 21:15:00,0.0277
01/17/2023 21:30:00,0.0332
01/17/2023 21:45:00,0.0312
01/17/2023 22:00:00,0.0165
01/17/2023 22:15:00,0.0199
01/17/2023 22:30:00,0.0229
01/17/2023 22:45:00,0.0187
01/17/2023 23:00:00,0.0308
01/17/2023 23:15:00,0.0302
01/17/2023 23:30:00,0.0399
01/17/2023 23:45:00,0.0241
01/18/2023 00:00:00,0.0176
01/18/2023 00:15:00,0.0216
01/18/2023 00:30:00,0.0010
01/18/2023 00:45:00,0.0000
01/18/2023 01:00:00,0.0000
01/18/2023 01:15:00,0.0000
01/18/2023 01:30:00,0.0000
01/18/2023 01:45:00,0.0000
01/18/2023 02:00:00,0.0000
01/18/2023 02:15:00,0.0000
01/18/2023 02:30:00,0.0000
01/18/2023 02:45:00,0.0000
01/18/2023 03:00:00,0.0000
01/18/2023 03:15:00,0.0000
01/18/2023 03:30:00,0.0000
01/18/2023 03:45:00,0.0000
01/18/2023 04:00:00,0.0000
01/18/2023 04:15:00,0.0000
01/18/2023 04:30:00,0.0001
01/18/2023 04:45:00,0.0000
01/18/2023 05:00:00,0.0000
01/18/2023 05:15:00,0.0007
01/18/2023 05:30:00,0.0010
01/18/2023 05:45:00,0.0001
01/18/2023 06:00:00,0.0022
01/18/2023 06:15:00,0.0091
01/18/2023 06:30:00,0.0228
01/18/2023 06:45:00,0.0190
01/18/2023 07:00:00,0.0006
01/18/2023 07:15:00,0.0008
01/18/2023 07:30:00,0.0001
01/18/2023 07:45:00,0.0013
01/18/2023 08:00:00,0.0002
01/18/2023 08:15:00,0.0001
01/18/2023 08:30:00,0.0001
01/18/2023 08:45:00,0.0001
01/18/2023 09:00:00,0.0000
01/18/2023 09:15:00,0.0025
01/18/2023 09:30:00,0.0053
01/18/2023 09:45:00,0.0002
01/18/2023 10:00:00,0.0001
01/18/2023 10:15:00,0.0001
01/18/2023 10:30:00,0.0001
01/18/2023 10:45:00,0.0000
01/18/2023 11:00:00,0.0001
01/18/2023 11:15:00,0.0001
01/18/2023 11:30:00,0.0000
01/18/2023 11:45:00,0.0000
01/18/2023 12:00:00,0.0000
01/18/2023 12:15:00,0.0000
01/18/2023 12:30:00,0.0000
01/18/2023 12:45:00,0.0005
01/18/2023 13:00:00,0.0009
01/18/2023 13:15:00,0.0001
01/18/2023 13:30:00,0.0000
01/18/2023 13:45:00,0.0000
01/18/2023 14:00:00,0.0000
01/18/2023 14:15:00,0.0001
01/18/2023 14:30:00,0.0000
01/18/2023 14:45:00,0.0000
01/18/2023 15:00:00,0.0006
01/18/2023 15:15:00,0.0003
01/18/2023 15:30:00,0.0022
01/18/2023 15:45:00,0.0002
01/18/2023 16:00:00,0.0000
01/18/2023 16:15:00,0.0000
01/18/2023 16:30:00,0.0000
01/18/2023 16:45:00,0.0005
01/18/2023 17:00:00,0.0024
01/18/2023 17:15:00,0.0000
01/18/2023 17:30:00,0.0001
01/18/2023 17:45:00,0.0001
01/18/2023 18:00:00,0.0000
01/18/2023 18:15:00,0.0000
01/18/2023 18:30:00,0.0000
01/18/2023 18:45:00,0.0000
01/18/2023 19:00:00,0.0001
01/18/2023 19:15:00,0.0000
01/18/2023 19:30:00,0.0000
01/18/2023 19:45:00,0.0026
01/18/2023 20:00:00,0.0007
01/18/2023 20:15:00,0.0305
01/18/2023 20:30:00,0.0216
01/18/2023 20:45:00,0.0188
01/18/2023 21:00:00,0.0111
01/18/2023 21:15:00,0.0262
01/18/2023 21:30:00,0.0202
01/18/2023 21:45:00,0.0381
01/18/2023 22:00:00,0.0562
01/18/2023 22:15:00,0.0556
01/18/2023 22:30:00,0.0426
01/18/2023 22:45:00,0.0392
01/18/2023 23:00:00,0.0258
01/18/2023 23:15:00,0.0226
01/18/2023 23:30:00,0.0098
01/18/2023 23:45:00,0.0063
01/19/2023 00:00:00,0.0003
01/19/2023 00:15:00,0.0000
01/19/2023 00:30:00,0.0014
01/19/2023 00:45:00,0.0000
01/19/2023 01:00:00,0.0000
01/19/2023 01:15:00,0.0000
01/19/2023 01:30:00,0.0000
01/19/2023 01:45:00,0.0015
01/19/2023 02:00:00,0.0016
01/19/2023 02:15:00,0.0002
01/19/2023 02:30:00,0.0001
01/19/2023 02:45:00,0.0000
01/19/2023 03:00:00,0.0000
01/19/2023 03:15:00,0.0000
01/19/2023 03:30:00,0.0001
01/19/2023 03:45:00,0.0000
01/19/2023 04:00:00,0.0000
01/19/2023 04:15:00,0.0000
01/19/2023 04:30:00,0.0000
01/19/2023 04:45:00,0.0001
01/19/2023 05:00:00,0.0001
01/19/2023 05:15:00,0.0000
01/19/2023 05:30:00,0.0000
01/19/2023 05:45:00,0.0034
01/19/2023 06:00:00,0.0050
01/19/2023 06:15:00,0.0234
01/19/2023 06:30:00,0.0218
01/19/2023 06:45:00,0.0103
01/19/2023 07:00:00,0.0162
01/19/2023 07:15:00,0.0161
01/19/2023 07:30:00,0.0167
01/19/2023 07:45:00,0.0165
01/19/2023 08:00:00,0.0186
01/19/2023 08:15:00,0.0186
01/19/2023 08:30:00,0.0186
01/19/2023 08:45:00,0.0162
01/19/2023 09:00:00,0.0465
01/19/2023 09:15:00,0.0268
01/19/2023 09:30:00,0.0190
01/19/2023 09:45:00,0.0184
01/19/2023 10:00:00,0.0163
01/19/2023 10:15:00,0.0164
01/19/2023 10:30:00,0.0186
01/19/2023 10:45:00,0.0190
01/19/2023 11:00:00,0.0191
01/19/2023 11:15:00,0.0165
01/19/2023 11:30:00,0.0191
01/19/2023 11:45:00,0.0217
01/19/2023 12:00:00,0.0188
01/19/2023 12:15:00,0.0119
01/19/2023 12:30:00,0.0001
01/19/2023 12:45:00,0.0000
01/19/2023 13:00:00,0.0003
01/19/2023 13:15:00,0.0000
01/19/2023 13:30:00,0.0000
01/19/2023 13:45:00,0.0002
01/19/2023 14:00:00,0.0004
01/19/2023 14:15:00,0.0001
01/19/2023 14:30:00,0.0000
01/19/2023 14:45:00,0.0031
01/19/2023 15:00:00,0.0496
01/19/2023 15:15:00,0.0535
01/19/2023 15:30:00,0.0538
01/19/2023 15:45:00,0.0499
01/19/2023 16:00:00,0.0506
01/19/2023 16:15:00,0.0524
01/19/2023 16:30:00,0.0524
01/19/2023 16:45:00,0.0353
01/19/2023 17:00:00,0.0000
01/19/2023 17:15:00,0.0176
01/19/2023 17:30:00,0.0189
01/19/2023 17:45:00,0.0167
01/19/2023 18:00:00,0.0167
01/19/2023 18:15:00,0.0158
01/19/2023 18:30:00,0.0145
01/19/2023 18:45:00,0.0244
01/19/2023 19:00:00,0.0308
01/19/2023 19:15:00,0.0302
01/19/2023 19:30:00,0.0315
01/19/2023 19:45:00,0.0457
01/19/2023 20:00:00,0.0572
01/19/2023 20:15:00,0.0386
01/19/2023 20:30:00,0.0389
01/19/2023 20:45:00,0.0417
01/19/2023 21:00:00,0.0415
01/19/2023 21:15:00,0.0395
01/19/2023 21:30:00,0.0509
01/19/2023 21:45:00,0.0446
01/19/2023 22:00:00,0.0477
01/19/2023 22:15:00,0.0608
01/19/2023 22:30:00,0.0530
01/19/2023 22:45:00,0.0451
01/19/2023 23:00:00,0.0232
01/19/2023 23:15:00,0.0099
01/19/2023 23:30:00,0.0003
01/19/2023 23:45:00,0.0001
01/20/2023 00:00:00,0.0000
01/20/2023 00:15:00,0.0000
01/20/2023 00:30:00,0.0003
01/20/2023 00:45:00,0.0046
01/20/2023 01:00:00,0.0000
01/20/2023 01:15:00,0.0000
01/20/2023 01:30:00,0.0000
01/20/2023 01:45:00,0.0000
01/20/2023 02:00:00,0.0000
01/20/2023 02:15:00,0.0000
01/20/2023 02:30:00,0.0000
01/20/2023 02:45:00,0.0001
01/20/2023 03:00:00,0.0000
01/20/2023 03:15:00,0.0000
01/20/2023 03:30:00,0.0003
01/20/2023 03:45:00,0.0003
01/20/2023 04:00:00,0.0000
01/20/2023 04:15:00,0.0000
01/20/2023 04:30:00,0.0000
01/20/2023 04:45:00,0.0000
01/20/2023 05:00:00,0.0001
01/20/2023 05:15:00,0.0000
01/20/2023 05:30:00,0.0000
01/20/2023 05:45:00,0.0027
01/20/2023 06:00:00,0.0190
01/20/2023 06:15:00,0.0286
01/20/2023 06:30:00,0.0249
01/20/2023 06:45:00,0.0195
01/20/2023 07:00:00,0.0189
01/20/2023 07:15:00,0.0166
01/20/2023 07:30:00,0.0177
01/20/2023 07:45:00,0.0190
01/20/2023 08:00:00,0.0182
01/20/2023 08:15:00,0.0166
01/20/2023 08:30:00,0.0184
01/20/2023 08:45:00,0.0219
01/20/2023 09:00:00,0.0180
01/20/2023 09:15:00,0.0165
01/20/2023 09:30:00,0.0178
01/20/2023 09:45:00,0.0189
01/20/2023 10:00:00,0.0183
01/20/2023 10:15:00,0.0174
01/20/2023 10:30:00,0.0160
01/20/2023 10:45:00,0.0162
01/20/2023 11:00:00,0.0079
01/20/2023 11:15:00,0.0001
01/20/2023 11:30:00,0.0000
01/20/2023 11:45:00,0.0001
01/20/2023 12:00:00,0.0000
01/20/2023 12:15:00,0.0000
01/20/2023 12:30:00,0.0000
01/20/2023 12:45:00,0.0001
01/20/2023 13:00:00,0.0000
01/20/2023 13:15:00,0.0000
01/20/2023 13:30:00,0.0000
01/20/2023 13:45:00,0.0001
01/20/2023 14:00:00,0.0001
01/20/2023 14:15:00,0.0000
01/20/2023 14:30:00,0.0003
01/20/2023 14:45:00,0.0032
01/20/2023 15:00:00,0.0065
01/20/2023 15:15:00,0.0023
01/20/2023 15:30:00,0.0021
01/20/2023 15:45:00,0.0022
01/20/2023 16:00:00,0.0001
01/20/2023 16:15:00,0.0000
01/20/2023 16:30:00,0.0000
01/20/2023 16:45:00,0.0000
01/20/2023 17:00:00,0.0024
01/20/2023 17:15:00,0.0000
01/20/2023 17:30:00,0.0000
01/20/2023 17:45:00,0.0001
01/20/2023 18:00:00,0.0000
01/20/2023 18:15:00,0.0000
01/20/2023 18:30:00,0.0058
01/20/2023 18:45:00,0.0318
01/20/2023 19:00:00,0.0344
01/20/2023 19:15:00,0.0331
01/20/2023 19:30:00,0.0332
01/20/2023 19:45:00,0.0318
01/20/2023 20:00:00,0.0285
01/20/2023 20:15:00,0.0293
01/20/2023 20:30:00,0.0282
01/20/2023 20:45:00,0.0233
01/20/2023 21:00:00,0.0212
01/20/2023 21:15:00,0.0164
01/20/2023 21:30:00,0.0179
01/20/2023 21:45:00,0.0201
01/20/2023 22:00:00,0.0284
01/20/2023 22:15:00,0.0266
01/20/2023 22:30:00,0.0262
01/20/2023 22:45:00,0.0346
01/20/2023 23:00:00,0.0210
01/20/2023 23:15:00,0.0027
01/20/2023 23:30:00,0.0024
01/20/2023 23:45:00,0.0003
01/21/2023 00:00:00,0.0007
01/21/2023 00:15:00,0.0000
01/21/2023 00:30:00,0.0000
01/21/2023 00:45:00,0.0002
01/21/2023 01:00:00,0.0000
01/21/2023 01:15:00,0.0000
01/21/2023 01:30:00,0.0001
01/21/2023 01:45:00,0.0000
01/21/2023 02:00:00,0.0000
01/21/2023 02:15:00,0.0000
01/21/2023 02:30:00,0.0000
01/21/2023 02:45:00,0.0000
01/21/2023 03:00:00,0.0000
01/21/2023 03:15:00,0.0000
01/21/2023 03:30:00,0.0000
01/21/2023 03:45:00,0.0000
01/21/2023 04:00:00,0.0000
01/21/2023 04:15:00,0.0000
01/21/2023 04:30:00,0.0000
01/21/2023 04:45:00,0.0021
01/21/2023 05:00:00,0.0037
01/21/2023 05:15:00,0.0001
01/21/2023 05:30:00,0.0000
01/21/2023 05:45:00,0.0000
01/21/2023 06:00:00,0.0006
01/21/2023 06:15:00,0.0000
01/21/2023 06:30:00,0.0000
01/21/2023 06:45:00,0.0000
01/21/2023 07:00:00,0.0000
01/21/2023 07:15:00,0.0017
01/21/2023 07:30:00,0.0023
01/21/2023 07:45:00,0.0030
01/21/2023 08:00:00,0.0014
01/21/2023 08:15:00,0.0002
01/21/2023 08:30:00,0.0029
01/21/2023 08:45:00,0.0012
01/21/2023 09:00:00,0.0003
01/21/2023 09:15:00,0.0005
01/21/2023 09:30:00,0.0001
01/21/2023 09:45:00,0.0171
01/21/2023 10:00:00,0.0094
01/21/2023 10:15:00,0.0000
01/21/2023 10:30:00,0.0003
01/21/2023 10:45:00,0.0001
01/21/2023 11:00:00,0.0001
01/21/2023 11:15:00,0.0001
01/21/2023 11:30:00,0.0010
01/21/2023 11:45:00,0.0000
01/21/2023 12:00:00,0.0000
01/21/2023 12:15:00,0.0008
01/21/2023 12:30:00,0.0000
01/21/2023 12:45:00,0.0000
01/21/2023 13:00:00,0.0007
01/21/2023 13:15:00,0.0001
01/21/2023 13:30:00,0.0001
01/21/2023 13:45:00,0.0005
01/21/2023 14:00:00,0.0021
01/21/2023 14:15:00,0.0099
01/21/2023 14:30:00,0.0045
01/21/2023 14:45:00,0.0002
01/21/2023 15:00:00,0.0003
01/21/2023 15:15:00,0.0003
01/21/2023 15:30:00,0.0001
01/21/2023 15:45:00,0.0032
01/21/2023 16:00:00,0.0003
01/21/2023 16:15:00,0.0001
01/21/2023 16:30:00,0.0000
01/21/2023 16:45:00,0.0026
01/21/2023 17:00:00,0.0017
01/21/2023 17:15:00,0.0001
01/21/2023 17:30:00,0.0374
01/21/2023 17:45:00,0.0688
01/21/2023 18:00:00,0.0688
01/21/2023 18:15:00,0.0683
01/21/2023 18:30:00,0.0778
01/21/2023 18:45:00,0.0751
01/21/2023 19:00:00,0.0627
01/21/2023 19:15:00,0.0452
01/21/2023 19:30:00,0.0165
01/21/2023 19:45:00,0.0195
01/21/2023 20:00:00,0.0167
01/21/2023 20:15:00,0.0424
01/21/2023 20:30:00,0.0602
01/21/2023 20:45:00,0.0637
01/21/2023 21:00:00,0.0658
01/21/2023 21:15:00,0.0695
01/21/2023 21:30:00,0.0653
01/21/2023 21:45:00,0.0655
01/21/2023 22:00:00,0.0942
01/21/2023 22:15:00,0.0782
01/21/2023 22:30:00,0.0509
01/21/2023 22:45:00,0.0497
01/21/2023 23:00:00,0.0526
01/21/2023 23:15:00,0.0562
01/21/2023 23:30:00,0.0561
01/21/2023 23:45:00,0.0556
01/22/2023 00:00:00,0.0447
01/22/2023 00:15:00,0.0315
01/22/2023 00:30:00,0.0315
01/22/2023 00:45:00,0.0316
01/22/2023 01:00:00,0.0319
01/22/2023 01:15:00,0.0323
01/22/2023 01:30:00,0.0340
01/22/2023 01:45:00,0.0324
01/22/2023 02:00:00,0.0236
01/22/2023 02:15:00,0.0092
01/22/2023 02:30:00,0.0092
01/22/2023 02:45:00,0.0066
01/22/2023 03:00:00,0.0067
01/22/2023 03:15:00,0.0103
01/22/2023 03:30:00,0.0092
01/22/2023 03:45:00,0.0089
01/22/2023 04:00:00,0.0093
01/22/2023 04:15:00,0.0096
01/22/2023 04:30:00,0.0094
01/22/2023 04:45:00,0.0094
01/22/2023 05:00:00,0.0089
01/22/2023 05:15:00,0.0099
01/22/2023 05:30:00,0.0116
01/22/2023 05:45:00,0.0093
01/22/2023 06:00:00,0.0087
01/22/2023 06:15:00,0.0086
01/22/2023 06:30:00,0.0086
01/22/2023 06:45:00,0.0111
01/22/2023 07:00:00,0.0097
01/22/2023 07:15:00,0.0086
01/22/2023 07:30:00,0.0090
01/22/2023 07:45:00,0.0097
01/22/2023 08:00:00,0.0106
01/22/2023 08:15:00,0.0083
01/22/2023 08:30:00,0.0078
01/22/2023 08:45:00,0.0079
01/22/2023 09:00:00,0.0079
01/22/2023 09:15:00,0.0098
01/22/2023 09:30:00,0.0086
01/22/2023 09:45:00,0.0080
01/22/2023 10:00:00,0.0084
01/22/2023 10:15:00,0.0081
01/22/2023 10:30:00,0.0105
01/22/2023 10:45:00,0.0103
01/22/2023 11:00:00,0.0065
01/22/2023 11:15:00,0.0085
01/22/2023 11:30:00,0.0089
01/22/2023 11:45:00,0.0089
01/22/2023 12:00:00,0.0091
01/22/2023 12:15:00,0.0089
01/22/2023 12:30:00,0.0088
01/22/2023 12:45:00,0.0092
01/22/2023 13:00:00,0.0084
01/22/2023 13:15:00,0.0086
01/22/2023 13:30:00,0.0086
01/22/2023 13:45:00,0.0104
01/22/2023 14:00:00,0.0080
01/22/2023 14:15:00,0.0085
01/22/2023 14:30:00,0.0084
01/22/2023 14:45:00,0.0083
01/22/2023 15:00:00,0.0082
01/22/2023 15:15:00,0.0093
01/22/2023 15:30:00,0.0105
01/22/2023 15:45:00,0.0084
01/22/2023 16:00:00,0.0083
01/22/2023 16:15:00,0.0082
01/22/2023 16:30:00,0.0084
01/22/2023 16:45:00,0.0053
01/22/2023 17:00:00,0.0060
01/22/2023 17:15:00,0.0080
01/22/2023 17:30:00,0.0136
01/22/2023 17:45:00,0.0276
01/22/2023 18:00:00,0.0193
01/22/2023 18:15:00,0.0105
01/22/2023 18:30:00,0.0467
01/22/2023 18:45:00,0.0418
01/22/2023 19:00:00,0.0374
01/22/2023 19:15:00,0.0496
01/22/2023 19:30:00,0.0522
01/22/2023 19:45:00,0.0482
01/22/2023 20:00:00,0.0380
01/22/2023 20:15:00,0.0309
01/22/2023 20:30:00,0.0326
01/22/2023 20:45:00,0.0291
01/22/2023 21:00:00,0.0185
01/22/2023 21:15:00,0.0359
01/22/2023 21:30:00,0.0382
01/22/2023 21:45:00,0.0462
01/22/2023 22:00:00,0.0419
01/22/2023 22:15:00,0.0563
01/22/2023 22:30:00,0.0179
01/22/2023 22:45:00,0.0000
01/22/2023 23:00:00,0.0000
01/22/2023 23:15:00,0.0001
01/22/2023 23:30:00,0.0152
01/22/2023 23:45:00,0.0118
01/23/2023 00:00:00,0.0000
01/23/2023 00:15:00,0.0000
01/23/2023 00:30:00,0.0000
01/23/2023 00:45:00,0.0000
01/23/2023 01:00:00,0.0000
01/23/2023 01:15:00,0.0000
01/23/2023 01:30:00,0.0000
01/23/2023 01:45:00,0.0000
01/23/2023 02:00:00,0.0002
01/23/2023 02:15:00,0.0000
01/23/2023 02:30:00,0.0000
01/23/2023 02:45:00,0.0000
01/23/2023 03:00:00,0.0005
01/23/2023 03:15:00,0.0000
01/23/2023 03:30:00,0.0000
01/23/2023 03:45:00,0.0000
01/23/2023 04:00:00,0.0000
01/23/2023 04:15:00,0.0000
01/23/2023 04:30:00,0.0000
01/23/2023 04:45:00,0.0000
01/23/2023 05:00:00,0.0000
01/23/2023 05:15:00,0.0000
01/23/2023 05:30:00,0.0002
01/23/2023 05:45:00,0.0024
01/23/2023 06:00:00,0.0030
01/23/2023 06:15:00,0.0056
01/23/2023 06:30:00,0.0037
01/23/2023 06:45:00,0.0012
01/23/2023 07:00:00,0.0068
01/23/2023 07:15:00,0.0017
01/23/2023 07:30:00,0.0041
01/23/2023 07:45:00,0.0038
01/23/2023 08:00:00,0.0219
01/23/2023 08:15:00,0.0218
01/23/2023 08:30:00,0.0218
01/23/2023 08:45:00,0.0220
01/23/2023 09:00:00,0.0023
01/23/2023 09:15:00,0.0000
01/23/2023 09:30:00,0.0000
01/23/2023 09:45:00,0.0000
01/23/2023 10:00:00,0.0000
01/23/2023 10:15:00,0.0000
01/23/2023 10:30:00,0.0001
01/23/2023 10:45:00,0.0000
01/23/2023 11:00:00,0.0000
01/23/2023 11:15:00,0.0000
01/23/2023 11:30:00,0.0000
01/23/2023 11:45:00,0.0003
01/23/2023 12:00:00,0.0001
01/23/2023 12:15:00,0.0002
01/23/2023 12:30:00,0.0000
01/23/2023 12:45:00,0.0000
01/23/2023 13:00:00,0.0000
01/23/2023 13:15:00,0.0000
01/23/2023 13:30:00,0.0000
01/23/2023 13:45:00,0.0002
01/23/2023 14:00:00,0.0002
01/23/2023 14:15:00,0.0004
01/23/2023 14:30:00,0.0003
01/23/2023 14:45:00,0.0012
01/23/2023 15:00:00,0.0016
01/23/2023 15:15:00,0.0383
01/23/2023 15:30:00,0.0403
01/23/2023 15:45:00,0.0414
01/23/2023 16:00:00,0.0475
01/23/2023 16:15:00,0.0497
01/23/2023 16:30:00,0.0287
01/23/2023 16:45:00,0.0222
01/23/2023 17:00:00,0.0520
01/23/2023 17:15:00,0.0495
01/23/2023 17:30:00,0.0388
01/23/2023 17:45:00,0.0323
01/23/2023 18:00:00,0.0000
01/23/2023 18:15:00,0.0001
01/23/2023 18:30:00,0.0000
01/23/2023 18:45:00,0.0000
01/23/2023 19:00:00,0.0000
01/23/2023 19:15:00,0.0000
01/23/2023 19:30:00,0.0001
01/23/2023 19:45:00,0.0001
01/23/2023 20:00:00,0.0000
01/23/2023 20:15:00,0.0255
01/23/2023 20:30:00,0.0389
01/23/2023 20:45:00,0.0395
01/23/2023 21:00:00,0.0344
01/23/2023 21:15:00,0.0279
01/23/2023 21:30:00,0.0342
01/23/2023 21:45:00,0.0453
01/23/2023 22:00:00,0.0730
01/23/2023 22:15:00,0.0801
01/23/2023 22:30:00,0.0721
01/23/2023 22:45:00,0.0421
01/23/2023 23:00:00,0.0313
01/23/2023 23:15:00,0.0286
01/23/2023 23:30:00,0.0277
01/23/2023 23:45:00,0.0200
01/24/2023 00:00:00,0.0137
01/24/2023 00:15:00,0.0008
01/24/2023 00:30:00,0.0002
01/24/2023 00:45:00,0.0001
01/24/2023 01:00:00,0.0000
01/24/2023 01:15:00,0.0001
01/24/2023 01:30:00,0.0001
01/24/2023 01:45:00,0.0000
01/24/2023 02:00:00,0.0000
01/24/2023 02:15:00,0.0006
01/24/2023 02:30:00,0.0000
01/24/2023 02:45:00,0.0000
01/24/2023 03:00:00,0.0000
01/24/2023 03:15:00,0.0000
01/24/2023 03:30:00,0.0001
01/24/2023 03:45:00,0.0000
01/24/2023 04:00:00,0.0000
01/24/2023 04:15:00,0.0001
01/24/2023 04:30:00,0.0000
01/24/2023 04:45:00,0.0000
01/24/2023 05:00:00,0.0000
01/24/2023 05:15:00,0.0001
01/24/2023 05:30:00,0.0000
01/24/2023 05:45:00,0.0023
01/24/2023 06:00:00,0.0029
01/24/2023 06:15:00,0.0070
01/24/2023 06:30:00,0.0040
01/24/2023 06:45:00,0.0006
01/24/2023 07:00:00,0.0044
01/24/2023 07:15:00,0.0034
01/24/2023 07:30:00,0.0003
01/24/2023 07:45:00,0.0004
01/24/2023 08:00:00,0.0002
01/24/2023 08:15:00,0.0002
01/24/2023 08:30:00,0.0001
01/24/2023 08:45:00,0.0000
01/24/2023 09:00:00,0.0000
01/24/2023 09:15:00,0.0000
01/24/2023 09:30:00,0.0001
01/24/2023 09:45:00,0.0000
01/24/2023 10:00:00,0.0000
01/24/2023 10:15:00,0.0000
01/24/2023 10:30:00,0.0001
01/24/2023 10:45:00,0.0000
01/24/2023 11:00:00,0.0005
01/24/2023 11:15:00,0.0000
01/24/2023 11:30:00,0.0001
01/24/2023 11:45:00,0.0000
01/24/2023 12:00:00,0.0000
01/24/2023 12:15:00,0.0000
01/24/2023 12:30:00,0.0001
01/24/2023 12:45:00,0.0002
01/24/2023 13:00:00,0.0000
01/24/2023 13:15:00,0.0000
01/24/2023 13:30:00,0.0000
01/24/2023 13:45:00,0.0001
01/24/2023 14:00:00,0.0074
01/24/2023 14:15:00,0.0063
01/24/2023 14:30:00,0.0008
01/24/2023 14:45:00,0.0001
01/24/2023 15:00:00,0.0002
01/24/2023 15:15:00,0.0002
01/24/2023 15:30:00,0.0002
01/24/2023 15:45:00,0.0000
01/24/2023 16:00:00,0.0001
01/24/2023 16:15:00,0.0000
01/24/2023 16:30:00,0.0000
01/24/2023 16:45:00,0.0000
01/24/2023 17:00:00,0.0017
01/24/2023 17:15:00,0.0000
01/24/2023 17:30:00,0.0001
01/24/2023 17:45:00,0.0000
01/24/2023 18:00:00,0.0000
01/24/2023 18:15:00,0.0000
01/24/2023 18:30:00,0.0000
01/24/2023 18:45:00,0.0000
01/24/2023 19:00:00,0.0000
01/24/2023 19:15:00,0.0000
01/24/2023 19:30:00,0.0001
01/24/2023 19:45:00,0.0000
01/24/2023 20:00:00,0.0292
01/24/2023 20:15:00,0.0471
01/24/2023 20:30:00,0.0392
01/24/2023 20:45:00,0.0298
01/24/2023 21:00:00,0.0195
01/24/2023 21:15:00,0.0137
01/24/2023 21:30:00,0.0227
01/24/2023 21:45:00,0.0276
01/24/2023 22:00:00,0.0304
01/24/2023 22:15:00,0.0380
01/24/2023 22:30:00,0.0450
01/24/2023 22:45:00,0.0402
01/24/2023 23:00:00,0.0297
01/24/2023 23:15:00,0.0280
01/24/2023 23:30:00,0.0255
01/24/2023 23:45:00,0.0205
01/25/2023 00:00:00,0.0155
01/25/2023 00:15:00,0.0138
01/25/2023 00:30:00,0.0076
01/25/2023 00:45:00,0.0073
01/25/2023 01:00:00,0.0060
01/25/2023 01:15:00,0.0084
01/25/2023 01:30:00,0.0017
01/25/2023 01:45:00,0.0000
01/25/2023 02:00:00,0.0000
01/25/2023 02:15:00,0.0000
01/25/2023 02:30:00,0.0000
01/25/2023 02:45:00,0.0000
01/25/2023 03:00:00,0.0000
01/25/2023 03:15:00,0.0000
01/25/2023 03:30:00,0.0000
01/25/2023 03:45:00,0.0000
01/25/2023 04:00:00,0.0000
01/25/2023 04:15:00,0.0001
01/25/2023 04:30:00,0.0000
01/25/2023 04:45:00,0.0000
01/25/2023 05:00:00,0.0001
01/25/2023 05:15:00,0.0000
