Time Bucket (America/Chicago),Casa6-Mains_C (kWatts)
01/17/2023 03:30:00,0.0058
01/17/2023 03:45:00,0.0058
01/17/2023 04:00:00,0.0186
01/17/2023 04:15:00,0.1241
01/17/2023 04:30:00,0.0485
01/17/2023 04:45:00,0.0057
01/17/2023 05:00:00,0.0057
01/17/2023 05:15:00,0.0057
01/17/2023 05:30:00,0.0602
01/17/2023 05:45:00,0.0898
01/17/2023 06:00:00,0.0057
01/17/2023 06:15:00,0.0055
01/17/2023 06:30:00,0.0057
01/17/2023 06:45:00,0.0055
01/17/2023 07:00:00,0.0060
01/17/2023 07:15:00,0.0760
01/17/2023 07:30:00,0.0736
01/17/2023 07:45:00,0.0000
01/17/2023 08:00:00,0.0000
01/17/2023 08:15:00,0.0000
01/17/2023 08:30:00,0.0000
01/17/2023 08:45:00,0.0140
01/17/2023 09:00:00,0.0229
01/17/2023 09:15:00,0.0212
01/17/2023 09:30:00,0.0151
01/17/2023 09:45:00,0.0883
01/17/2023 10:00:00,0.0029
01/17/2023 10:15:00,0.0000
01/17/2023 10:30:00,0.1135
01/17/2023 10:45:00,0.1473
01/17/2023 11:00:00,0.2215
01/17/2023 11:15:00,0.0176
01/17/2023 11:30:00,0.0804
01/17/2023 11:45:00,0.1190
01/17/2023 12:00:00,0.0757
01/17/2023 12:15:00,0.0013
01/17/2023 12:30:00,0.2061
01/17/2023 12:45:00,0.1287
01/17/2023 13:00:00,0.0926
01/17/2023 13:15:00,0.1232
01/17/2023 13:30:00,0.0688
01/17/2023 13:45:00,0.0000
01/17/2023 14:00:00,0.0034
01/17/2023 14:15:00,0.0214
01/17/2023 14:30:00,0.1198
01/17/2023 14:45:00,0.0021
01/17/2023 15:00:00,0.0026
01/17/2023 15:15:00,0.0021
01/17/2023 15:30:00,0.0023
01/17/2023 15:45:00,0.0285
01/17/2023 16:00:00,0.1191
01/17/2023 16:15:00,0.0442
01/17/2023 16:30:00,0.0003
01/17/2023 16:45:00,0.0000
01/17/2023 17:00:00,0.0935
01/17/2023 17:15:00,0.0444
01/17/2023 17:30:00,0.0000
01/17/2023 17:45:00,0.0000
01/17/2023 18:00:00,0.0029
01/17/2023 18:15:00,0.3767
01/17/2023 18:30:00,0.3495
01/17/2023 18:45:00,0.1948
01/17/2023 19:00:00,0.1777
01/17/2023 19:15:00,0.1420
01/17/2023 19:30:00,0.1614
01/17/2023 19:45:00,0.2355
01/17/2023 20:00:00,0.1655
01/17/2023 20:15:00,0.1629
01/17/2023 20:30:00,0.1614
01/17/2023 20:45:00,0.2003
01/17/2023 21:00:00,0.2634
01/17/2023 21:15:00,0.1480
01/17/2023 21:30:00,0.1481
01/17/2023 21:45:00,0.1273
01/17/2023 22:00:00,0.0039
01/17/2023 22:15:00,0.0490
01/17/2023 22:30:00,0.1124
01/17/2023 22:45:00,0.0037
01/17/2023 23:00:00,0.0041
01/17/2023 23:15:00,0.0037
01/17/2023 23:30:00,0.0039
01/17/2023 23:45:00,0.1153
01/18/2023 00:00:00,0.0356
01/18/2023 00:15:00,0.0036
01/18/2023 00:30:00,0.0038
01/18/2023 00:45:00,0.0036
01/18/2023 01:00:00,0.0384
01/18/2023 01:15:00,0.1134
01/18/2023 01:30:00,0.0037
01/18/2023 01:45:00,0.0039
01/18/2023 02:00:00,0.0037
01/18/2023 02:15:00,0.0306
01/18/2023 02:30:00,0.0343
01/18/2023 02:45:00,0.0885
01/18/2023 03:00:00,0.0037
01/18/2023 03:15:00,0.0037
01/18/2023 03:30:00,0.0037
01/18/2023 03:45:00,0.0035
01/18/2023 04:00:00,0.0383
01/18/2023 04:15:00,0.1127
01/18/2023 04:30:00,0.0037
01/18/2023 04:45:00,0.0037
01/18/2023 05:00:00,0.0037
01/18/2023 05:15:00,0.0036
01/18/2023 05:30:00,0.0036
01/18/2023 05:45:00,0.1139
01/18/2023 06:00:00,0.0338
01/18/2023 06:15:00,0.0034
01/18/2023 06:30:00,0.0033
01/18/2023 06:45:00,0.0036
01/18/2023 07:00:00,0.0038
01/18/2023 07:15:00,0.0162
01/18/2023 07:30:00,0.1140
01/18/2023 07:45:00,0.0172
01/18/2023 08:00:00,0.0000
01/18/2023 08:15:00,0.0000
01/18/2023 08:30:00,0.0201
01/18/2023 08:45:00,0.0204
01/18/2023 09:00:00,0.0204
01/18/2023 09:15:00,0.0161
01/18/2023 09:30:00,0.1255
01/18/2023 09:45:00,0.0789
01/18/2023 10:00:00,0.0021
01/18/2023 10:15:00,0.2144
01/18/2023 10:30:00,0.0020
01/18/2023 10:45:00,0.0300
01/18/2023 11:00:00,0.1275
01/18/2023 11:15:00,0.0263
01/18/2023 11:30:00,0.0018
01/18/2023 11:45:00,0.0008
01/18/2023 12:00:00,0.0000
01/18/2023 12:15:00,0.0006
01/18/2023 12:30:00,0.0883
01/18/2023 12:45:00,0.1198
01/18/2023 13:00:00,0.0220
01/18/2023 13:15:00,0.0000
01/18/2023 13:30:00,0.0455
01/18/2023 13:45:00,0.0925
01/18/2023 14:00:00,0.0001
01/18/2023 14:15:00,0.0000
01/18/2023 14:30:00,0.0302
01/18/2023 14:45:00,0.0964
01/18/2023 15:00:00,0.0001
01/18/2023 15:15:00,0.0001
01/18/2023 15:30:00,0.0000
01/18/2023 15:45:00,0.0620
01/18/2023 16:00:00,0.0746
01/18/2023 16:15:00,0.0000
01/18/2023 16:30:00,0.0000
01/18/2023 16:45:00,0.0000
01/18/2023 17:00:00,0.0963
01/18/2023 17:15:00,0.1121
01/18/2023 17:30:00,0.0291
01/18/2023 17:45:00,0.0466
01/18/2023 18:00:00,0.1240
01/18/2023 18:15:00,0.0842
01/18/2023 18:30:00,0.1700
01/18/2023 18:45:00,0.0895
01/18/2023 19:00:00,0.1232
01/18/2023 19:15:00,0.2048
01/18/2023 19:30:00,0.0855
01/18/2023 19:45:00,0.2255
01/18/2023 20:00:00,0.1943
01/18/2023 20:15:00,0.1625
01/18/2023 20:30:00,0.2131
01/18/2023 20:45:00,0.1753
01/18/2023 21:00:00,0.1477
01/18/2023 21:15:00,0.1983
01/18/2023 21:30:00,0.1653
01/18/2023 21:45:00,0.0034
01/18/2023 22:00:00,0.0309
01/18/2023 22:15:00,0.1709
01/18/2023 22:30:00,0.2315
01/18/2023 22:45:00,0.0036
01/18/2023 23:00:00,0.1065
01/18/2023 23:15:00,0.1238
01/18/2023 23:30:00,0.0259
01/18/2023 23:45:00,0.0036
01/19/2023 00:00:00,0.0067
01/19/2023 00:15:00,0.1209
01/19/2023 00:30:00,0.0037
01/19/2023 00:45:00,0.0040
01/19/2023 01:00:00,0.0363
01/19/2023 01:15:00,0.0715
01/19/2023 01:30:00,0.0037
01/19/2023 01:45:00,0.0039
01/19/2023 02:00:00,0.0931
01/19/2023 02:15:00,0.0038
01/19/2023 02:30:00,0.0039
01/19/2023 02:45:00,0.0300
01/19/2023 03:00:00,0.0674
01/19/2023 03:15:00,0.0038
01/19/2023 03:30:00,0.0036
01/19/2023 03:45:00,0.0336
01/19/2023 04:00:00,0.0621
01/19/2023 04:15:00,0.0035
01/19/2023 04:30:00,0.0035
01/19/2023 04:45:00,0.0151
01/19/2023 05:00:00,0.0818
01/19/2023 05:15:00,0.0034
01/19/2023 05:30:00,0.0034
01/19/2023 05:45:00,0.0034
01/19/2023 06:00:00,0.0903
01/19/2023 06:15:00,0.0044
01/19/2023 06:30:00,0.0033
01/19/2023 06:45:00,0.0036
01/19/2023 07:00:00,0.0367
01/19/2023 07:15:00,0.0696
01/19/2023 07:30:00,0.0194
01/19/2023 07:45:00,0.0188
01/19/2023 08:00:00,0.0874
01/19/2023 08:15:00,0.0755
01/19/2023 08:30:00,0.0100
01/19/2023 08:45:00,0.0081
01/19/2023 09:00:00,0.0000
01/19/2023 09:15:00,0.0806
01/19/2023 09:30:00,0.0000
01/19/2023 09:45:00,0.0000
01/19/2023 10:00:00,0.0000
01/19/2023 10:15:00,0.0594
01/19/2023 10:30:00,0.0223
01/19/2023 10:45:00,0.0000
01/19/2023 11:00:00,0.0000
01/19/2023 11:15:00,0.0179
01/19/2023 11:30:00,0.0651
01/19/2023 11:45:00,0.0000
01/19/2023 12:00:00,0.0000
01/19/2023 12:15:00,0.2576
01/19/2023 12:30:00,0.1113
01/19/2023 12:45:00,0.0658
01/19/2023 13:00:00,0.0842
01/19/2023 13:15:00,0.0814
01/19/2023 13:30:00,0.0805
01/19/2023 13:45:00,0.1450
01/19/2023 14:00:00,0.1689
01/19/2023 14:15:00,0.0364
01/19/2023 14:30:00,0.0094
01/19/2023 14:45:00,0.0147
01/19/2023 15:00:00,0.0502
01/19/2023 15:15:00,0.2877
01/19/2023 15:30:00,0.0817
01/19/2023 15:45:00,0.0000
01/19/2023 16:00:00,0.0124
01/19/2023 16:15:00,0.1186
01/19/2023 16:30:00,0.3170
01/19/2023 16:45:00,0.0516
01/19/2023 17:00:00,0.1175
01/19/2023 17:15:00,0.0472
01/19/2023 17:30:00,0.0095
01/19/2023 17:45:00,0.0132
01/19/2023 18:00:00,0.0129
01/19/2023 18:15:00,0.0852
01/19/2023 18:30:00,0.1204
01/19/2023 18:45:00,0.0176
01/19/2023 19:00:00,0.0176
01/19/2023 19:15:00,0.0176
01/19/2023 19:30:00,0.0177
01/19/2023 19:45:00,0.1043
01/19/2023 20:00:00,0.1044
01/19/2023 20:15:00,0.0176
01/19/2023 20:30:00,0.0176
01/19/2023 20:45:00,0.0176
01/19/2023 21:00:00,0.0176
01/19/2023 21:15:00,0.0958
01/19/2023 21:30:00,0.1113
01/19/2023 21:45:00,0.0176
01/19/2023 22:00:00,0.0176
01/19/2023 22:15:00,0.0176
01/19/2023 22:30:00,0.0176
01/19/2023 22:45:00,0.1236
01/19/2023 23:00:00,0.1152
01/19/2023 23:15:00,0.0038
01/19/2023 23:30:00,0.0038
01/19/2023 23:45:00,0.1000
01/20/2023 00:00:00,0.0366
01/20/2023 00:15:00,0.0040
01/20/2023 00:30:00,0.0109
01/20/2023 00:45:00,0.1147
01/20/2023 01:00:00,0.0039
01/20/2023 01:15:00,0.0040
01/20/2023 01:30:00,0.0073
01/20/2023 01:45:00,0.1159
01/20/2023 02:00:00,0.0039
01/20/2023 02:15:00,0.0039
01/20/2023 02:30:00,0.0040
01/20/2023 02:45:00,0.0785
01/20/2023 03:00:00,0.0457
01/20/2023 03:15:00,0.0039
01/20/2023 03:30:00,0.0039
01/20/2023 03:45:00,0.0039
01/20/2023 04:00:00,0.0883
01/20/2023 04:15:00,0.0361
01/20/2023 04:30:00,0.0038
01/20/2023 04:45:00,0.0037
01/20/2023 05:00:00,0.0038
01/20/2023 05:15:00,0.0414
01/20/2023 05:30:00,0.0867
01/20/2023 05:45:00,0.0037
01/20/2023 06:00:00,0.0036
01/20/2023 06:15:00,0.0036
01/20/2023 06:30:00,0.0035
01/20/2023 06:45:00,0.0371
01/20/2023 07:00:00,0.0937
01/20/2023 07:15:00,0.0043
01/20/2023 07:30:00,0.0049
01/20/2023 07:45:00,0.0063
01/20/2023 08:00:00,0.0000
01/20/2023 08:15:00,0.0000
01/20/2023 08:30:00,0.0811
01/20/2023 08:45:00,0.1766
01/20/2023 09:00:00,0.1674
01/20/2023 09:15:00,0.0698
01/20/2023 09:30:00,0.1107
01/20/2023 09:45:00,0.0318
01/20/2023 10:00:00,0.5104
01/20/2023 10:15:00,0.2568
01/20/2023 10:30:00,0.0827
01/20/2023 10:45:00,0.0199
01/20/2023 11:00:00,0.0195
01/20/2023 11:15:00,0.0158
01/20/2023 11:30:00,0.0266
01/20/2023 11:45:00,0.0106
01/20/2023 12:00:00,0.0036
01/20/2023 12:15:00,0.0062
01/20/2023 12:30:00,0.0368
01/20/2023 12:45:00,0.2936
01/20/2023 13:00:00,0.2100
01/20/2023 13:15:00,0.1823
01/20/2023 13:30:00,0.0192
01/20/2023 13:45:00,0.1438
01/20/2023 14:00:00,0.1197
01/20/2023 14:15:00,0.0597
01/20/2023 14:30:00,0.0163
01/20/2023 14:45:00,0.0194
01/20/2023 15:00:00,0.1472
01/20/2023 15:15:00,0.2260
01/20/2023 15:30:00,0.0295
01/20/2023 15:45:00,0.0000
01/20/2023 16:00:00,0.0000
01/20/2023 16:15:00,0.0815
01/20/2023 16:30:00,0.0753
01/20/2023 16:45:00,0.0000
01/20/2023 17:00:00,0.0000
01/20/2023 17:15:00,0.0045
01/20/2023 17:30:00,0.1049
01/20/2023 17:45:00,0.0895
01/20/2023 18:00:00,0.0519
01/20/2023 18:15:00,0.0419
01/20/2023 18:30:00,0.0469
01/20/2023 18:45:00,0.1404
01/20/2023 19:00:00,0.1079
01/20/2023 19:15:00,0.2420
01/20/2023 19:30:00,0.1678
01/20/2023 19:45:00,0.1222
01/20/2023 20:00:00,0.2175
01/20/2023 20:15:00,0.1098
01/20/2023 20:30:00,0.1254
01/20/2023 20:45:00,0.1253
01/20/2023 21:00:00,0.0250
01/20/2023 21:15:00,0.0037
01/20/2023 21:30:00,0.0038
01/20/2023 21:45:00,0.0076
01/20/2023 22:00:00,0.1210
01/20/2023 22:15:00,0.0177
01/20/2023 22:30:00,0.0038
01/20/2023 22:45:00,0.0037
01/20/2023 23:00:00,0.0037
01/20/2023 23:15:00,0.0969
01/20/2023 23:30:00,0.0496
01/20/2023 23:45:00,0.0038
01/21/2023 00:00:00,0.0038
01/21/2023 00:15:00,0.0037
01/21/2023 00:30:00,0.0362
01/21/2023 00:45:00,0.1101
01/21/2023 01:00:00,0.0038
01/21/2023 01:15:00,0.0040
01/21/2023 01:30:00,0.0041
01/21/2023 01:45:00,0.0040
01/21/2023 02:00:00,0.0701
01/21/2023 02:15:00,0.0773
01/21/2023 02:30:00,0.0039
01/21/2023 02:45:00,0.0039
01/21/2023 03:00:00,0.0040
01/21/2023 03:15:00,0.0039
01/21/2023 03:30:00,0.0560
01/21/2023 03:45:00,0.0914
01/21/2023 04:00:00,0.0037
01/21/2023 04:15:00,0.0036
01/21/2023 04:30:00,0.0038
01/21/2023 04:45:00,0.0038
01/21/2023 05:00:00,0.0036
01/21/2023 05:15:00,0.1116
01/21/2023 05:30:00,0.0358
01/21/2023 05:45:00,0.0035
01/21/2023 06:00:00,0.0035
01/21/2023 06:15:00,0.0036
01/21/2023 06:30:00,0.0036
01/21/2023 06:45:00,0.0037
01/21/2023 07:00:00,0.0106
01/21/2023 07:15:00,0.0328
01/21/2023 07:30:00,0.1063
01/21/2023 07:45:00,0.1482
01/21/2023 08:00:00,0.0445
01/21/2023 08:15:00,0.0328
01/21/2023 08:30:00,0.0327
01/21/2023 08:45:00,0.0325
01/21/2023 09:00:00,0.0325
01/21/2023 09:15:00,0.0324
01/21/2023 09:30:00,0.0320
01/21/2023 09:45:00,0.0319
01/21/2023 10:00:00,0.1174
01/21/2023 10:15:00,0.1165
01/21/2023 10:30:00,0.0322
01/21/2023 10:45:00,0.0321
01/21/2023 11:00:00,0.0320
01/21/2023 11:15:00,0.0321
01/21/2023 11:30:00,0.0323
01/21/2023 11:45:00,0.0320
01/21/2023 12:00:00,0.0320
01/21/2023 12:15:00,0.0319
01/21/2023 12:30:00,0.1177
01/21/2023 12:45:00,0.1293
01/21/2023 13:00:00,0.0319
01/21/2023 13:15:00,0.0318
01/21/2023 13:30:00,0.0319
01/21/2023 13:45:00,0.0320
01/21/2023 14:00:00,0.0317
01/21/2023 14:15:00,0.0316
01/21/2023 14:30:00,0.1399
01/21/2023 14:45:00,0.1019
01/21/2023 15:00:00,0.0316
01/21/2023 15:15:00,0.0317
01/21/2023 15:30:00,0.0317
01/21/2023 15:45:00,0.0319
01/21/2023 16:00:00,0.0341
01/21/2023 16:15:00,0.1515
01/21/2023 16:30:00,0.0871
01/21/2023 16:45:00,0.0317
01/21/2023 17:00:00,0.0318
01/21/2023 17:15:00,0.0320
01/21/2023 17:30:00,0.0320
01/21/2023 17:45:00,0.1296
01/21/2023 18:00:00,0.1081
01/21/2023 18:15:00,0.0358
01/21/2023 18:30:00,0.0368
01/21/2023 18:45:00,0.0417
01/21/2023 19:00:00,0.1530
01/21/2023 19:15:00,0.0611
01/21/2023 19:30:00,0.0371
01/21/2023 19:45:00,0.0372
01/21/2023 20:00:00,0.0766
01/21/2023 20:15:00,0.1387
01/21/2023 20:30:00,0.0372
01/21/2023 20:45:00,0.0371
01/21/2023 21:00:00,0.0372
01/21/2023 21:15:00,0.0372
01/21/2023 21:30:00,0.0370
01/21/2023 21:45:00,0.1440
01/21/2023 22:00:00,0.0968
01/21/2023 22:15:00,0.0372
01/21/2023 22:30:00,0.0374
01/21/2023 22:45:00,0.0374
01/21/2023 23:00:00,0.0376
01/21/2023 23:15:00,0.0943
01/21/2023 23:30:00,0.1468
01/21/2023 23:45:00,0.0378
01/22/2023 00:00:00,0.0378
01/22/2023 00:15:00,0.0379
01/22/2023 00:30:00,0.0378
01/22/2023 00:45:00,0.0672
01/22/2023 01:00:00,0.0790
01/22/2023 01:15:00,0.1335
01/22/2023 01:30:00,0.0379
01/22/2023 01:45:00,0.0379
01/22/2023 02:00:00,0.0379
01/22/2023 02:15:00,0.0380
01/22/2023 02:30:00,0.0381
01/22/2023 02:45:00,0.0677
01/22/2023 03:00:00,0.1524
01/22/2023 03:15:00,0.0643
01/22/2023 03:30:00,0.0381
01/22/2023 03:45:00,0.0381
01/22/2023 04:00:00,0.0381
01/22/2023 04:15:00,0.0381
01/22/2023 04:30:00,0.0380
01/22/2023 04:45:00,0.0746
01/22/2023 05:00:00,0.1519
01/22/2023 05:15:00,0.2481
01/22/2023 05:30:00,0.1692
01/22/2023 05:45:00,0.0556
01/22/2023 06:00:00,0.1635
01/22/2023 06:15:00,0.1481
01/22/2023 06:30:00,0.0807
01/22/2023 06:45:00,0.0380
01/22/2023 07:00:00,0.0380
01/22/2023 07:15:00,0.0361
01/22/2023 07:30:00,0.0329
01/22/2023 07:45:00,0.0329
01/22/2023 08:00:00,0.0764
01/22/2023 08:15:00,0.1462
01/22/2023 08:30:00,0.0427
01/22/2023 08:45:00,0.0326
01/22/2023 09:00:00,0.0327
01/22/2023 09:15:00,0.0325
01/22/2023 09:30:00,0.0325
01/22/2023 09:45:00,0.1383
01/22/2023 10:00:00,0.0676
01/22/2023 10:15:00,0.0325
01/22/2023 10:30:00,0.0325
01/22/2023 10:45:00,0.0324
01/22/2023 11:00:00,0.0322
01/22/2023 11:15:00,0.0309
01/22/2023 11:30:00,0.0295
01/22/2023 11:45:00,0.0360
01/22/2023 12:00:00,0.0602
01/22/2023 12:15:00,0.1496
01/22/2023 12:30:00,0.0679
01/22/2023 12:45:00,0.0321
01/22/2023 13:00:00,0.0319
01/22/2023 13:15:00,0.0318
01/22/2023 13:30:00,0.0918
01/22/2023 13:45:00,0.1172
01/22/2023 14:00:00,0.0319
01/22/2023 14:15:00,0.0320
01/22/2023 14:30:00,0.0319
01/22/2023 14:45:00,0.0621
01/22/2023 15:00:00,0.1451
01/22/2023 15:15:00,0.0331
01/22/2023 15:30:00,0.0325
01/22/2023 15:45:00,0.0324
01/22/2023 16:00:00,0.0625
01/22/2023 16:15:00,0.1452
01/22/2023 16:30:00,0.0348
01/22/2023 16:45:00,0.0326
01/22/2023 17:00:00,0.0326
01/22/2023 17:15:00,0.0882
01/22/2023 17:30:00,0.1190
01/22/2023 17:45:00,0.0326
01/22/2023 18:00:00,0.0323
01/22/2023 18:15:00,0.0371
01/22/2023 18:30:00,0.1260
01/22/2023 18:45:00,0.0893
01/22/2023 19:00:00,0.0367
01/22/2023 19:15:00,0.0367
01/22/2023 19:30:00,0.0367
01/22/2023 19:45:00,0.1525
01/22/2023 20:00:00,0.0606
01/22/2023 20:15:00,0.0369
01/22/2023 20:30:00,0.0367
01/22/2023 20:45:00,0.0560
01/22/2023 21:00:00,0.1513
01/22/2023 21:15:00,0.0433
01/22/2023 21:30:00,0.0369
01/22/2023 21:45:00,0.0368
01/22/2023 22:00:00,0.0651
01/22/2023 22:15:00,0.1479
01/22/2023 22:30:00,0.0372
01/22/2023 22:45:00,0.0373
01/22/2023 23:00:00,0.0375
01/22/2023 23:15:00,0.0567
01/22/2023 23:30:00,0.1517
01/22/2023 23:45:00,0.0413
01/23/2023 00:00:00,0.0376
01/23/2023 00:15:00,0.0379
01/23/2023 00:30:00,0.0379
01/23/2023 00:45:00,0.1471
01/23/2023 01:00:00,0.0656
01/23/2023 01:15:00,0.0377
01/23/2023 01:30:00,0.0379
01/23/2023 01:45:00,0.0380
01/23/2023 02:00:00,0.0379
01/23/2023 02:15:00,0.0381
01/23/2023 02:30:00,0.1295
01/23/2023 02:45:00,0.1120
01/23/2023 03:00:00,0.0380
01/23/2023 03:15:00,0.0379
01/23/2023 03:30:00,0.0378
01/23/2023 03:45:00,0.0379
01/23/2023 04:00:00,0.0377
01/23/2023 04:15:00,0.0916
01/23/2023 04:30:00,0.1484
01/23/2023 04:45:00,0.0380
01/23/2023 05:00:00,0.0378
01/23/2023 05:15:00,0.0376
01/23/2023 05:30:00,0.0376
01/23/2023 05:45:00,0.1471
01/23/2023 06:00:00,0.0677
01/23/2023 06:15:00,0.0377
01/23/2023 06:30:00,0.0375
01/23/2023 06:45:00,0.0374
01/23/2023 07:00:00,0.0664
01/23/2023 07:15:00,0.1469
01/23/2023 07:30:00,0.0374
01/23/2023 07:45:00,0.0375
01/23/2023 08:00:00,0.0349
01/23/2023 08:15:00,0.0323
01/23/2023 08:30:00,0.0750
01/23/2023 08:45:00,0.1301
01/23/2023 09:00:00,0.0321
01/23/2023 09:15:00,0.0320
01/23/2023 09:30:00,0.0321
01/23/2023 09:45:00,0.0321
01/23/2023 10:00:00,0.0321
01/23/2023 10:15:00,0.0321
01/23/2023 10:30:00,0.0321
01/23/2023 10:45:00,0.1121
01/23/2023 11:00:00,0.1281
01/23/2023 11:15:00,0.0319
01/23/2023 11:30:00,0.0319
01/23/2023 11:45:00,0.0318
01/23/2023 12:00:00,0.0317
01/23/2023 12:15:00,0.0319
01/23/2023 12:30:00,0.0318
01/23/2023 12:45:00,0.1464
01/23/2023 13:00:00,0.0929
01/23/2023 13:15:00,0.0319
01/23/2023 13:30:00,0.0320
01/23/2023 13:45:00,0.0317
01/23/2023 14:00:00,0.0316
01/23/2023 14:15:00,0.0655
01/23/2023 14:30:00,0.1428
01/23/2023 14:45:00,0.0598
01/23/2023 15:00:00,0.0313
01/23/2023 15:15:00,0.0313
01/23/2023 15:30:00,0.0315
01/23/2023 15:45:00,0.0423
01/23/2023 16:00:00,0.1468
01/23/2023 16:15:00,0.0795
01/23/2023 16:30:00,0.0214
01/23/2023 16:45:00,0.0175
01/23/2023 17:00:00,0.0924
01/23/2023 17:15:00,0.1366
01/23/2023 17:30:00,0.0336
01/23/2023 17:45:00,0.0334
01/23/2023 18:00:00,0.0334
01/23/2023 18:15:00,0.1351
01/23/2023 18:30:00,0.0856
01/23/2023 18:45:00,0.0376
01/23/2023 19:00:00,0.0376
01/23/2023 19:15:00,0.0703
01/23/2023 19:30:00,0.1856
01/23/2023 19:45:00,0.3263
01/23/2023 20:00:00,0.1475
01/23/2023 20:15:00,0.1222
01/23/2023 20:30:00,0.2363
01/23/2023 20:45:00,0.1879
01/23/2023 21:00:00,0.0832
01/23/2023 21:15:00,0.0226
01/23/2023 21:30:00,0.0126
01/23/2023 21:45:00,0.0032
01/23/2023 22:00:00,0.0462
01/23/2023 22:15:00,0.0931
01/23/2023 22:30:00,0.0539
01/23/2023 22:45:00,0.0032
01/23/2023 23:00:00,0.0030
01/23/2023 23:15:00,0.0209
01/23/2023 23:30:00,0.1233
01/23/2023 23:45:00,0.0268
01/24/2023 00:00:00,0.0032
01/24/2023 00:15:00,0.0030
01/24/2023 00:30:00,0.0050
01/24/2023 00:45:00,0.1256
01/24/2023 01:00:00,0.0293
01/24/2023 01:15:00,0.0032
01/24/2023 01:30:00,0.0031
01/24/2023 01:45:00,0.0031
01/24/2023 02:00:00,0.0782
01/24/2023 02:15:00,0.0750
01/24/2023 02:30:00,0.0033
01/24/2023 02:45:00,0.0030
01/24/2023 03:00:00,0.0029
01/24/2023 03:15:00,0.0237
01/24/2023 03:30:00,0.1224
01/24/2023 03:45:00,0.0089
01/24/2023 04:00:00,0.0030
01/24/2023 04:15:00,0.0029
01/24/2023 04:30:00,0.0029
01/24/2023 04:45:00,0.0418
01/24/2023 05:00:00,0.1100
01/24/2023 05:15:00,0.0029
01/24/2023 05:30:00,0.0028
01/24/2023 05:45:00,0.0030
01/24/2023 06:00:00,0.0027
01/24/2023 06:15:00,0.0331
01/24/2023 06:30:00,0.1148
01/24/2023 06:45:00,0.0030
01/24/2023 07:00:00,0.0040
01/24/2023 07:15:00,0.0019
01/24/2023 07:30:00,0.0000
01/24/2023 07:45:00,0.0211
01/24/2023 08:00:00,0.1373
01/24/2023 08:15:00,0.0186
01/24/2023 08:30:00,0.0000
01/24/2023 08:45:00,0.0000
01/24/2023 09:00:00,0.0000
01/24/2023 09:15:00,0.0000
01/24/2023 09:30:00,0.0678
01/24/2023 09:45:00,0.0731
01/24/2023 10:00:00,0.0000
01/24/2023 10:15:00,0.0000
01/24/2023 10:30:00,0.0000
01/24/2023 10:45:00,0.0000
01/24/2023 11:00:00,0.0006
01/24/2023 11:15:00,0.1111
01/24/2023 11:30:00,0.0352
01/24/2023 11:45:00,0.0000
01/24/2023 12:00:00,0.0000
01/24/2023 12:15:00,0.0000
01/24/2023 12:30:00,0.0891
01/24/2023 12:45:00,0.0315
01/24/2023 13:00:00,0.0047
01/24/2023 13:15:00,0.0307
01/24/2023 13:30:00,0.0800
01/24/2023 13:45:00,0.0856
01/24/2023 14:00:00,0.0000
01/24/2023 14:15:00,0.0000
01/24/2023 14:30:00,0.0000
01/24/2023 14:45:00,0.0312
01/24/2023 15:00:00,0.0993
01/24/2023 15:15:00,0.0000
01/24/2023 15:30:00,0.0000
01/24/2023 15:45:00,0.0000
01/24/2023 16:00:00,0.0439
01/24/2023 16:15:00,0.1395
01/24/2023 16:30:00,0.0031
01/24/2023 16:45:00,0.0028
01/24/2023 17:00:00,0.0711
01/24/2023 17:15:00,0.0637
01/24/2023 17:30:00,0.0122
01/24/2023 17:45:00,0.0213
01/24/2023 18:00:00,0.1325
01/24/2023 18:15:00,0.0401
01/24/2023 18:30:00,0.0824
01/24/2023 18:45:00,0.1695
01/24/2023 19:00:00,0.1706
01/24/2023 19:15:00,0.1146
01/24/2023 19:30:00,0.1143
01/24/2023 19:45:00,0.2093
01/24/2023 20:00:00,0.1298
01/24/2023 20:15:00,0.1070
01/24/2023 20:30:00,0.1101
01/24/2023 20:45:00,0.2120
01/24/2023 21:00:00,0.1004
01/24/2023 21:15:00,0.0989
01/24/2023 21:30:00,0.1359
01/24/2023 21:45:00,0.1764
01/24/2023 22:00:00,0.0748
01/24/2023 22:15:00,0.0054
01/24/2023 22:30:00,0.0510
01/24/2023 22:45:00,0.0884
01/24/2023 23:00:00,0.0038
01/24/2023 23:15:00,0.0039
01/24/2023 23:30:00,0.0122
01/24/2023 23:45:00,0.1188
01/25/2023 00:00:00,0.0144
01/25/2023 00:15:00,0.0038
01/25/2023 00:30:00,0.0126
01/25/2023 00:45:00,0.1155
01/25/2023 01:00:00,0.0040
01/25/2023 01:15:00,0.0038
01/25/2023 01:30:00,0.0126
01/25/2023 01:45:00,0.1134
01/25/2023 02:00:00,0.0040
01/25/2023 02:15:00,0.0040
01/25/2023 02:30:00,0.0039
01/25/2023 02:45:00,0.1048
01/25/2023 03:00:00,0.0201
01/25/2023 03:15:00,0.0040
01/25/2023 03:30:00,0.0037
01/25/2023 03:45:00,0.0511
01/25/2023 04:00:00,0.0767
01/25/2023 04:15:00,0.0039
01/25/2023 04:30:00,0.0040
01/25/2023 04:45:00,0.0040
01/25/2023 05:00:00,0.0616
01/25/2023 05:15:00,0.0628
