Time Bucket (America/Chicago),Casa8-Mains_A (kWatts)
01/09/2023 01:30:00,0.0622
01/09/2023 01:45:00,0.0576
01/09/2023 02:00:00,0.0479
01/09/2023 02:15:00,0.0431
01/09/2023 02:30:00,0.0456
01/09/2023 02:45:00,0.0421
01/09/2023 03:00:00,0.0401
01/09/2023 03:15:00,0.0379
01/09/2023 03:30:00,0.0359
01/09/2023 03:45:00,0.0365
01/09/2023 04:00:00,0.0357
01/09/2023 04:15:00,0.0586
01/09/2023 04:30:00,0.6410
01/09/2023 04:45:00,0.7599
01/09/2023 05:00:00,0.7407
01/09/2023 05:15:00,0.9608
01/09/2023 05:30:00,0.9005
01/09/2023 05:45:00,0.8784
01/09/2023 06:00:00,0.6543
01/09/2023 06:15:00,0.0622
01/09/2023 06:30:00,0.0715
01/09/2023 06:45:00,0.0647
01/09/2023 07:00:00,0.0709
01/09/2023 07:15:00,0.1192
01/09/2023 07:30:00,0.1326
01/09/2023 07:45:00,0.1385
01/09/2023 08:00:00,0.0356
01/09/2023 08:15:00,0.0365
01/09/2023 08:30:00,0.0429
01/09/2023 08:45:00,0.0305
01/09/2023 09:00:00,0.0366
01/09/2023 09:15:00,0.0391
01/09/2023 09:30:00,0.0426
01/09/2023 09:45:00,0.0329
01/09/2023 10:00:00,0.0496
01/09/2023 10:15:00,0.0437
01/09/2023 10:30:00,0.0476
01/09/2023 10:45:00,0.0355
01/09/2023 11:00:00,0.0327
01/09/2023 11:15:00,0.0321
01/09/2023 11:30:00,0.0384
01/09/2023 11:45:00,0.0284
01/09/2023 12:00:00,0.0333
01/09/2023 12:15:00,0.0382
01/09/2023 12:30:00,0.0313
01/09/2023 12:45:00,0.0393
01/09/2023 13:00:00,0.0390
01/09/2023 13:15:00,0.0337
01/09/2023 13:30:00,0.0373
01/09/2023 13:45:00,0.0346
01/09/2023 14:00:00,0.0386
01/09/2023 14:15:00,0.0317
01/09/2023 14:30:00,0.0356
01/09/2023 14:45:00,0.0373
01/09/2023 15:00:00,0.0398
01/09/2023 15:15:00,0.0439
01/09/2023 15:30:00,0.0407
01/09/2023 15:45:00,0.0451
01/09/2023 16:00:00,0.0358
01/09/2023 16:15:00,0.0490
01/09/2023 16:30:00,0.0820
01/09/2023 16:45:00,0.0855
01/09/2023 17:00:00,0.0859
01/09/2023 17:15:00,0.1524
01/09/2023 17:30:00,0.1717
01/09/2023 17:45:00,0.0982
01/09/2023 18:00:00,0.2010
01/09/2023 18:15:00,0.2284
01/09/2023 18:30:00,0.2118
01/09/2023 18:45:00,0.3078
01/09/2023 19:00:00,0.8588
01/09/2023 19:15:00,0.8772
01/09/2023 19:30:00,0.8744
01/09/2023 19:45:00,0.8731
01/09/2023 20:00:00,0.7816
01/09/2023 20:15:00,0.3342
01/09/2023 20:30:00,0.3302
01/09/2023 20:45:00,0.2857
01/09/2023 21:00:00,0.2658
01/09/2023 21:15:00,0.2693
01/09/2023 21:30:00,0.3156
01/09/2023 21:45:00,0.2667
01/09/2023 22:00:00,0.2683
01/09/2023 22:15:00,0.1547
01/09/2023 22:30:00,0.1089
01/09/2023 22:45:00,0.1185
01/09/2023 23:00:00,0.1059
01/09/2023 23:15:00,0.1222
01/09/2023 23:30:00,0.1530
01/09/2023 23:45:00,0.2106
01/10/2023 00:00:00,0.1443
01/10/2023 00:15:00,0.1734
01/10/2023 00:30:00,0.0912
01/10/2023 00:45:00,0.0450
01/10/2023 01:00:00,0.0464
01/10/2023 01:15:00,0.0417
01/10/2023 01:30:00,0.0413
01/10/2023 01:45:00,0.0320
01/10/2023 02:00:00,0.0416
01/10/2023 02:15:00,0.0364
01/10/2023 02:30:00,0.0403
01/10/2023 02:45:00,0.0360
01/10/2023 03:00:00,0.0419
01/10/2023 03:15:00,0.0354
01/10/2023 03:30:00,0.0354
01/10/2023 03:45:00,0.0367
01/10/2023 04:00:00,0.0539
01/10/2023 04:15:00,0.0355
01/10/2023 04:30:00,0.0746
01/10/2023 04:45:00,0.6859
01/10/2023 05:00:00,0.7279
01/10/2023 05:15:00,0.9674
01/10/2023 05:30:00,0.8732
01/10/2023 05:45:00,0.8926
01/10/2023 06:00:00,0.8926
01/10/2023 06:15:00,0.5897
01/10/2023 06:30:00,0.2604
01/10/2023 06:45:00,0.0592
01/10/2023 07:00:00,0.0616
01/10/2023 07:15:00,0.0730
01/10/2023 07:30:00,0.0714
01/10/2023 07:45:00,0.0983
01/10/2023 08:00:00,0.0534
01/10/2023 08:15:00,0.0355
01/10/2023 08:30:00,0.0448
01/10/2023 08:45:00,0.0456
01/10/2023 09:00:00,0.0477
01/10/2023 09:15:00,0.0405
01/10/2023 09:30:00,0.0331
01/10/2023 09:45:00,0.0254
01/10/2023 10:00:00,0.0403
01/10/2023 10:15:00,0.0332
01/10/2023 10:30:00,0.0359
01/10/2023 10:45:00,0.0310
01/10/2023 11:00:00,0.0364
01/10/2023 11:15:00,0.0558
01/10/2023 11:30:00,0.0436
01/10/2023 11:45:00,0.0400
01/10/2023 12:00:00,0.0459
01/10/2023 12:15:00,0.0390
01/10/2023 12:30:00,0.2712
01/10/2023 12:45:00,0.3982
01/10/2023 13:00:00,0.1013
01/10/2023 13:15:00,0.1632
01/10/2023 13:30:00,0.1897
01/10/2023 13:45:00,0.1409
01/10/2023 14:00:00,0.1361
01/10/2023 14:15:00,0.1543
01/10/2023 14:30:00,0.1586
01/10/2023 14:45:00,0.1418
01/10/2023 15:00:00,0.0453
01/10/2023 15:15:00,0.0271
01/10/2023 15:30:00,0.0349
01/10/2023 15:45:00,0.0524
01/10/2023 16:00:00,0.0706
01/10/2023 16:15:00,0.0895
01/10/2023 16:30:00,0.0780
01/10/2023 16:45:00,0.0782
01/10/2023 17:00:00,0.0799
01/10/2023 17:15:00,0.0832
01/10/2023 17:30:00,0.1256
01/10/2023 17:45:00,0.3260
01/10/2023 18:00:00,0.7467
01/10/2023 18:15:00,0.5196
01/10/2023 18:30:00,0.1791
01/10/2023 18:45:00,0.2053
01/10/2023 19:00:00,0.1973
01/10/2023 19:15:00,0.1918
01/10/2023 19:30:00,0.1819
01/10/2023 19:45:00,0.1820
01/10/2023 20:00:00,0.1818
01/10/2023 20:15:00,0.1791
01/10/2023 20:30:00,0.1814
01/10/2023 20:45:00,0.1887
01/10/2023 21:00:00,0.2285
01/10/2023 21:15:00,0.2371
01/10/2023 21:30:00,0.2271
01/10/2023 21:45:00,0.2253
01/10/2023 22:00:00,0.3019
01/10/2023 22:15:00,0.2799
01/10/2023 22:30:00,0.1794
01/10/2023 22:45:00,0.1389
01/10/2023 23:00:00,0.1584
01/10/2023 23:15:00,0.1834
01/10/2023 23:30:00,0.1730
01/10/2023 23:45:00,0.0464
01/11/2023 00:00:00,0.0363
01/11/2023 00:15:00,0.0325
01/11/2023 00:30:00,0.0259
01/11/2023 00:45:00,0.0218
01/11/2023 01:00:00,0.0200
01/11/2023 01:15:00,0.0184
01/11/2023 01:30:00,0.0169
01/11/2023 01:45:00,0.0162
01/11/2023 02:00:00,0.0160
01/11/2023 02:15:00,0.0163
01/11/2023 02:30:00,0.0158
01/11/2023 02:45:00,0.0158
01/11/2023 03:00:00,0.0157
01/11/2023 03:15:00,0.0156
01/11/2023 03:30:00,0.0158
01/11/2023 03:45:00,0.0156
01/11/2023 04:00:00,0.0157
01/11/2023 04:15:00,0.0155
01/11/2023 04:30:00,0.0157
01/11/2023 04:45:00,0.3905
01/11/2023 05:00:00,0.6772
01/11/2023 05:15:00,0.6749
01/11/2023 05:30:00,0.6915
01/11/2023 05:45:00,0.9015
01/11/2023 06:00:00,0.7986
01/11/2023 06:15:00,0.8666
01/11/2023 06:30:00,0.9360
01/11/2023 06:45:00,0.7433
01/11/2023 07:00:00,0.6684
01/11/2023 07:15:00,0.3727
01/11/2023 07:30:00,0.1412
01/11/2023 07:45:00,0.3372
01/11/2023 08:00:00,0.0501
01/11/2023 08:15:00,0.0354
01/11/2023 08:30:00,0.0358
01/11/2023 08:45:00,0.0435
01/11/2023 09:00:00,0.0313
01/11/2023 09:15:00,0.0382
01/11/2023 09:30:00,0.0382
01/11/2023 09:45:00,0.0361
01/11/2023 10:00:00,0.0392
01/11/2023 10:15:00,0.0381
01/11/2023 10:30:00,0.0358
01/11/2023 10:45:00,0.0504
01/11/2023 11:00:00,0.0374
01/11/2023 11:15:00,0.0377
01/11/2023 11:30:00,0.0453
01/11/2023 11:45:00,0.0338
01/11/2023 12:00:00,0.0888
01/11/2023 12:15:00,0.1329
01/11/2023 12:30:00,0.1408
01/11/2023 12:45:00,0.1457
01/11/2023 13:00:00,0.0965
01/11/2023 13:15:00,0.0847
01/11/2023 13:30:00,0.2257
01/11/2023 13:45:00,0.2337
01/11/2023 14:00:00,0.2364
01/11/2023 14:15:00,0.2171
01/11/2023 14:30:00,0.2221
01/11/2023 14:45:00,0.1550
01/11/2023 15:00:00,0.0470
01/11/2023 15:15:00,0.0291
01/11/2023 15:30:00,0.0333
01/11/2023 15:45:00,0.1572
01/11/2023 16:00:00,0.1218
01/11/2023 16:15:00,0.0380
01/11/2023 16:30:00,0.0491
01/11/2023 16:45:00,0.0899
01/11/2023 17:00:00,0.5093
01/11/2023 17:15:00,0.6070
01/11/2023 17:30:00,0.6212
01/11/2023 17:45:00,0.5360
01/11/2023 18:00:00,0.0718
01/11/2023 18:15:00,0.1610
01/11/2023 18:30:00,0.2069
01/11/2023 18:45:00,0.3029
01/11/2023 19:00:00,0.3098
01/11/2023 19:15:00,0.3106
01/11/2023 19:30:00,0.2777
01/11/2023 19:45:00,0.3518
01/11/2023 20:00:00,0.3962
01/11/2023 20:15:00,0.3909
01/11/2023 20:30:00,0.3826
01/11/2023 20:45:00,0.3586
01/11/2023 21:00:00,0.3604
01/11/2023 21:15:00,0.3603
01/11/2023 21:30:00,0.3504
01/11/2023 21:45:00,0.3538
01/11/2023 22:00:00,0.3282
01/11/2023 22:15:00,0.3322
01/11/2023 22:30:00,0.3588
01/11/2023 22:45:00,0.3423
01/11/2023 23:00:00,0.3567
01/11/2023 23:15:00,0.2510
01/11/2023 23:30:00,0.1588
01/11/2023 23:45:00,0.0435
01/12/2023 00:00:00,0.0264
01/12/2023 00:15:00,0.0178
01/12/2023 00:30:00,0.0132
01/12/2023 00:45:00,0.0107
01/12/2023 01:00:00,0.0105
01/12/2023 01:15:00,0.0097
01/12/2023 01:30:00,0.0108
01/12/2023 01:45:00,0.0085
01/12/2023 02:00:00,0.0088
01/12/2023 02:15:00,0.0087
01/12/2023 02:30:00,0.0087
01/12/2023 02:45:00,0.0092
01/12/2023 03:00:00,0.0294
01/12/2023 03:15:00,0.0468
01/12/2023 03:30:00,0.0088
01/12/2023 03:45:00,0.0088
01/12/2023 04:00:00,0.0086
01/12/2023 04:15:00,0.0087
01/12/2023 04:30:00,0.0106
01/12/2023 04:45:00,0.4650
01/12/2023 05:00:00,0.6870
01/12/2023 05:15:00,0.7276
01/12/2023 05:30:00,0.7527
01/12/2023 05:45:00,0.9384
01/12/2023 06:00:00,1.0709
01/12/2023 06:15:00,0.8786
01/12/2023 06:30:00,0.9158
01/12/2023 06:45:00,0.7907
01/12/2023 07:00:00,0.1705
01/12/2023 07:15:00,0.4943
01/12/2023 07:30:00,0.1623
01/12/2023 07:45:00,0.1134
01/12/2023 08:00:00,0.0467
01/12/2023 08:15:00,0.0392
01/12/2023 08:30:00,0.0367
01/12/2023 08:45:00,0.0391
01/12/2023 09:00:00,0.0353
01/12/2023 09:15:00,0.0407
01/12/2023 09:30:00,0.0432
01/12/2023 09:45:00,0.0856
01/12/2023 10:00:00,0.0352
01/12/2023 10:15:00,0.0317
01/12/2023 10:30:00,0.0293
01/12/2023 10:45:00,0.0372
01/12/2023 11:00:00,0.0345
01/12/2023 11:15:00,0.0354
01/12/2023 11:30:00,0.0318
01/12/2023 11:45:00,0.0394
01/12/2023 12:00:00,0.0250
01/12/2023 12:15:00,0.0306
01/12/2023 12:30:00,0.0279
01/12/2023 12:45:00,0.0339
01/12/2023 13:00:00,0.0485
01/12/2023 13:15:00,0.0413
01/12/2023 13:30:00,0.0434
01/12/2023 13:45:00,0.0428
01/12/2023 14:00:00,0.0407
01/12/2023 14:15:00,0.0344
01/12/2023 14:30:00,0.0377
01/12/2023 14:45:00,0.0359
01/12/2023 15:00:00,0.0315
01/12/2023 15:15:00,0.0372
01/12/2023 15:30:00,0.0323
01/12/2023 15:45:00,0.0323
01/12/2023 16:00:00,0.0373
01/12/2023 16:15:00,0.0323
01/12/2023 16:30:00,0.0378
01/12/2023 16:45:00,0.1008
01/12/2023 17:00:00,0.1244
01/12/2023 17:15:00,0.0505
01/12/2023 17:30:00,0.0276
01/12/2023 17:45:00,0.0891
01/12/2023 18:00:00,0.1399
01/12/2023 18:15:00,0.1772
01/12/2023 18:30:00,0.2123
01/12/2023 18:45:00,0.2883
01/12/2023 19:00:00,0.2985
01/12/2023 19:15:00,0.3024
01/12/2023 19:30:00,0.2878
01/12/2023 19:45:00,0.1745
01/12/2023 20:00:00,0.2100
01/12/2023 20:15:00,0.2083
01/12/2023 20:30:00,0.2177
01/12/2023 20:45:00,0.2860
01/12/2023 21:00:00,0.3020
01/12/2023 21:15:00,0.2864
01/12/2023 21:30:00,0.2443
01/12/2023 21:45:00,0.2008
01/12/2023 22:00:00,0.1581
01/12/2023 22:15:00,0.1468
01/12/2023 22:30:00,0.1362
01/12/2023 22:45:00,0.1395
01/12/2023 23:00:00,0.1260
01/12/2023 23:15:00,0.1298
01/12/2023 23:30:00,0.1390
01/12/2023 23:45:00,0.1434
01/13/2023 00:00:00,0.1340
01/13/2023 00:15:00,0.0239
01/13/2023 00:30:00,0.0309
01/13/2023 00:45:00,0.0285
01/13/2023 01:00:00,0.0234
01/13/2023 01:15:00,0.0201
01/13/2023 01:30:00,0.0189
01/13/2023 01:45:00,0.0177
01/13/2023 02:00:00,0.0182
01/13/2023 02:15:00,0.0169
01/13/2023 02:30:00,0.0158
01/13/2023 02:45:00,0.0158
01/13/2023 03:00:00,0.0161
01/13/2023 03:15:00,0.0159
01/13/2023 03:30:00,0.0156
01/13/2023 03:45:00,0.0156
01/13/2023 04:00:00,0.0156
01/13/2023 04:15:00,0.0156
01/13/2023 04:30:00,0.0158
01/13/2023 04:45:00,0.3489
01/13/2023 05:00:00,0.5924
01/13/2023 05:15:00,0.5775
01/13/2023 05:30:00,0.6482
01/13/2023 05:45:00,0.6720
01/13/2023 06:00:00,0.6514
01/13/2023 06:15:00,0.6620
01/13/2023 06:30:00,0.7360
01/13/2023 06:45:00,0.8952
01/13/2023 07:00:00,0.4565
01/13/2023 07:15:00,0.1172
01/13/2023 07:30:00,0.1741
01/13/2023 07:45:00,0.0385
01/13/2023 08:00:00,0.0281
01/13/2023 08:15:00,0.0209
01/13/2023 08:30:00,0.0208
01/13/2023 08:45:00,0.0208
01/13/2023 09:00:00,0.0208
01/13/2023 09:15:00,0.0207
01/13/2023 09:30:00,0.0199
01/13/2023 09:45:00,0.0192
01/13/2023 10:00:00,0.0190
01/13/2023 10:15:00,0.0206
01/13/2023 10:30:00,0.0185
01/13/2023 10:45:00,0.0429
01/13/2023 11:00:00,0.0880
01/13/2023 11:15:00,0.0863
01/13/2023 11:30:00,0.0860
01/13/2023 11:45:00,0.0859
01/13/2023 12:00:00,0.0863
01/13/2023 12:15:00,0.0872
01/13/2023 12:30:00,0.0863
01/13/2023 12:45:00,0.0860
01/13/2023 13:00:00,0.0859
01/13/2023 13:15:00,0.0668
01/13/2023 13:30:00,0.0194
01/13/2023 13:45:00,0.0189
01/13/2023 14:00:00,0.0180
01/13/2023 14:15:00,0.0179
01/13/2023 14:30:00,0.0175
01/13/2023 14:45:00,0.0166
01/13/2023 15:00:00,0.0168
01/13/2023 15:15:00,0.0164
01/13/2023 15:30:00,0.0171
01/13/2023 15:45:00,0.0195
01/13/2023 16:00:00,0.5616
01/13/2023 16:15:00,0.5854
01/13/2023 16:30:00,0.5947
01/13/2023 16:45:00,0.5942
01/13/2023 17:00:00,0.0867
01/13/2023 17:15:00,0.4002
01/13/2023 17:30:00,0.1757
01/13/2023 17:45:00,0.0552
01/13/2023 18:00:00,0.0692
01/13/2023 18:15:00,0.1501
01/13/2023 18:30:00,0.4433
01/13/2023 18:45:00,0.6230
01/13/2023 19:00:00,0.7084
01/13/2023 19:15:00,0.7140
01/13/2023 19:30:00,0.7205
01/13/2023 19:45:00,0.7432
01/13/2023 20:00:00,0.7287
01/13/2023 20:15:00,0.7664
01/13/2023 20:30:00,0.6623
01/13/2023 20:45:00,0.5405
01/13/2023 21:00:00,0.1414
01/13/2023 21:15:00,0.1396
01/13/2023 21:30:00,0.1366
01/13/2023 21:45:00,0.1461
01/13/2023 22:00:00,0.1190
01/13/2023 22:15:00,0.0745
01/13/2023 22:30:00,0.1549
01/13/2023 22:45:00,0.1654
01/13/2023 23:00:00,0.1355
01/13/2023 23:15:00,0.1106
01/13/2023 23:30:00,0.0305
01/13/2023 23:45:00,0.0281
01/14/2023 00:00:00,0.0431
01/14/2023 00:15:00,0.0268
01/14/2023 00:30:00,0.0249
01/14/2023 00:45:00,0.0237
01/14/2023 01:00:00,0.0213
01/14/2023 01:15:00,0.0188
01/14/2023 01:30:00,0.0175
01/14/2023 01:45:00,0.0163
01/14/2023 02:00:00,0.0153
01/14/2023 02:15:00,0.0151
01/14/2023 02:30:00,0.0154
01/14/2023 02:45:00,0.0154
01/14/2023 03:00:00,0.0154
01/14/2023 03:15:00,0.0153
01/14/2023 03:30:00,0.0154
01/14/2023 03:45:00,0.0154
01/14/2023 04:00:00,0.0154
01/14/2023 04:15:00,0.0156
01/14/2023 04:30:00,0.0154
01/14/2023 04:45:00,0.0156
01/14/2023 05:00:00,0.0154
01/14/2023 05:15:00,0.0153
01/14/2023 05:30:00,0.0153
01/14/2023 05:45:00,0.4757
01/14/2023 06:00:00,0.6143
01/14/2023 06:15:00,0.6233
01/14/2023 06:30:00,0.6169
01/14/2023 06:45:00,0.6862
01/14/2023 07:00:00,0.7029
01/14/2023 07:15:00,0.9795
01/14/2023 07:30:00,0.8740
01/14/2023 07:45:00,0.3629
01/14/2023 08:00:00,0.1208
01/14/2023 08:15:00,0.0297
01/14/2023 08:30:00,0.0158
01/14/2023 08:45:00,0.0187
01/14/2023 09:00:00,0.0424
01/14/2023 09:15:00,0.0190
01/14/2023 09:30:00,0.0188
01/14/2023 09:45:00,0.0186
01/14/2023 10:00:00,0.0186
01/14/2023 10:15:00,0.0393
01/14/2023 10:30:00,0.1241
01/14/2023 10:45:00,0.1079
01/14/2023 11:00:00,0.1036
01/14/2023 11:15:00,0.0917
01/14/2023 11:30:00,0.0897
01/14/2023 11:45:00,0.0977
01/14/2023 12:00:00,0.1140
01/14/2023 12:15:00,0.0775
01/14/2023 12:30:00,0.0085
01/14/2023 12:45:00,0.0120
01/14/2023 13:00:00,0.0109
01/14/2023 13:15:00,0.0110
01/14/2023 13:30:00,0.0110
01/14/2023 13:45:00,0.0123
01/14/2023 14:00:00,0.1495
01/14/2023 14:15:00,0.0922
01/14/2023 14:30:00,0.0855
01/14/2023 14:45:00,0.0707
01/14/2023 15:00:00,0.0822
01/14/2023 15:15:00,0.0831
01/14/2023 15:30:00,0.0735
01/14/2023 15:45:00,0.0836
01/14/2023 16:00:00,0.0669
01/14/2023 16:15:00,0.0848
01/14/2023 16:30:00,0.0663
01/14/2023 16:45:00,0.0811
01/14/2023 17:00:00,0.0665
01/14/2023 17:15:00,0.0771
01/14/2023 17:30:00,0.0720
01/14/2023 17:45:00,0.0666
01/14/2023 18:00:00,0.0850
01/14/2023 18:15:00,0.0730
01/14/2023 18:30:00,0.0787
01/14/2023 18:45:00,0.1042
01/14/2023 19:00:00,0.1228
01/14/2023 19:15:00,0.2164
01/14/2023 19:30:00,0.1826
01/14/2023 19:45:00,0.1424
01/14/2023 20:00:00,0.1590
01/14/2023 20:15:00,0.1882
01/14/2023 20:30:00,0.1943
01/14/2023 20:45:00,0.2004
01/14/2023 21:00:00,0.1890
01/14/2023 21:15:00,0.1690
01/14/2023 21:30:00,0.1657
01/14/2023 21:45:00,0.1564
01/14/2023 22:00:00,0.1569
01/14/2023 22:15:00,0.1758
01/14/2023 22:30:00,0.1551
01/14/2023 22:45:00,0.1561
01/14/2023 23:00:00,0.1598
01/14/2023 23:15:00,0.2687
01/14/2023 23:30:00,0.1160
01/14/2023 23:45:00,0.0706
01/15/2023 00:00:00,0.0931
01/15/2023 00:15:00,0.0598
01/15/2023 00:30:00,0.0455
01/15/2023 00:45:00,0.0381
01/15/2023 01:00:00,0.0335
01/15/2023 01:15:00,0.0331
01/15/2023 01:30:00,0.0414
01/15/2023 01:45:00,0.0355
01/15/2023 02:00:00,0.0300
01/15/2023 02:15:00,0.0300
01/15/2023 02:30:00,0.0294
01/15/2023 02:45:00,0.0280
01/15/2023 03:00:00,0.0372
01/15/2023 03:15:00,0.0339
01/15/2023 03:30:00,0.0270
01/15/2023 03:45:00,0.0271
01/15/2023 04:00:00,0.0282
01/15/2023 04:15:00,0.0288
01/15/2023 04:30:00,0.0279
01/15/2023 04:45:00,0.0351
01/15/2023 05:00:00,0.0260
01/15/2023 05:15:00,0.0267
01/15/2023 05:30:00,0.0280
01/15/2023 05:45:00,0.0339
01/15/2023 06:00:00,0.0270
01/15/2023 06:15:00,0.0308
01/15/2023 06:30:00,0.0354
01/15/2023 06:45:00,0.0247
01/15/2023 07:00:00,0.0255
01/15/2023 07:15:00,0.0471
01/15/2023 07:30:00,0.0468
01/15/2023 07:45:00,0.2440
01/15/2023 08:00:00,0.2740
01/15/2023 08:15:00,0.3017
01/15/2023 08:30:00,0.1144
01/15/2023 08:45:00,0.2869
01/15/2023 09:00:00,0.2815
01/15/2023 09:15:00,0.2503
01/15/2023 09:30:00,0.2002
01/15/2023 09:45:00,0.3036
01/15/2023 10:00:00,0.2982
01/15/2023 10:15:00,0.2551
01/15/2023 10:30:00,0.2405
01/15/2023 10:45:00,0.2490
01/15/2023 11:00:00,0.2046
01/15/2023 11:15:00,0.2237
01/15/2023 11:30:00,0.2552
01/15/2023 11:45:00,0.1358
01/15/2023 12:00:00,0.0400
01/15/2023 12:15:00,0.0971
01/15/2023 12:30:00,0.0946
01/15/2023 12:45:00,0.0452
01/15/2023 13:00:00,0.0350
01/15/2023 13:15:00,0.0324
01/15/2023 13:30:00,0.0617
01/15/2023 13:45:00,0.0599
01/15/2023 14:00:00,0.0502
01/15/2023 14:15:00,0.0344
01/15/2023 14:30:00,0.0308
01/15/2023 14:45:00,0.0332
01/15/2023 15:00:00,0.0382
01/15/2023 15:15:00,0.0442
01/15/2023 15:30:00,0.0333
01/15/2023 15:45:00,0.0363
01/15/2023 16:00:00,0.0358
01/15/2023 16:15:00,0.0355
01/15/2023 16:30:00,0.0385
01/15/2023 16:45:00,0.0465
01/15/2023 17:00:00,0.0347
01/15/2023 17:15:00,0.0470
01/15/2023 17:30:00,0.0348
01/15/2023 17:45:00,0.0351
01/15/2023 18:00:00,0.0828
01/15/2023 18:15:00,0.0942
01/15/2023 18:30:00,0.1210
01/15/2023 18:45:00,0.1288
01/15/2023 19:00:00,0.1310
01/15/2023 19:15:00,0.1226
01/15/2023 19:30:00,0.2167
01/15/2023 19:45:00,0.2599
01/15/2023 20:00:00,0.2820
01/15/2023 20:15:00,0.2872
01/15/2023 20:30:00,0.2335
01/15/2023 20:45:00,0.1634
01/15/2023 21:00:00,0.1879
01/15/2023 21:15:00,0.2571
01/15/2023 21:30:00,0.2561
01/15/2023 21:45:00,0.2620
01/15/2023 22:00:00,0.2789
01/15/2023 22:15:00,0.2755
01/15/2023 22:30:00,0.0576
01/15/2023 22:45:00,0.0557
01/15/2023 23:00:00,0.0614
01/15/2023 23:15:00,0.0654
01/15/2023 23:30:00,0.0465
01/15/2023 23:45:00,0.0447
01/16/2023 00:00:00,0.0436
01/16/2023 00:15:00,0.0428
01/16/2023 00:30:00,0.0401
01/16/2023 00:45:00,0.0493
01/16/2023 01:00:00,0.0421
01/16/2023 01:15:00,0.0339
01/16/2023 01:30:00,0.0340
01/16/2023 01:45:00,0.0329
01/16/2023 02:00:00,0.0344
01/16/2023 02:15:00,0.0323
01/16/2023 02:30:00,0.0330
01/16/2023 02:45:00,0.0330
01/16/2023 03:00:00,0.0325
01/16/2023 03:15:00,0.0345
01/16/2023 03:30:00,0.0363
01/16/2023 03:45:00,0.0390
01/16/2023 04:00:00,0.0353
01/16/2023 04:15:00,0.0342
01/16/2023 04:30:00,0.0348
01/16/2023 04:45:00,0.6020
01/16/2023 05:00:00,0.6424
01/16/2023 05:15:00,0.6078
01/16/2023 05:30:00,0.6644
01/16/2023 05:45:00,0.6884
01/16/2023 06:00:00,0.8938
01/16/2023 06:15:00,0.9029
01/16/2023 06:30:00,0.6702
01/16/2023 06:45:00,0.5106
01/16/2023 07:00:00,0.0624
01/16/2023 07:15:00,0.0466
01/16/2023 07:30:00,0.0383
01/16/2023 07:45:00,0.0568
01/16/2023 08:00:00,0.0341
01/16/2023 08:15:00,0.0497
01/16/2023 08:30:00,0.0339
01/16/2023 08:45:00,0.0379
01/16/2023 09:00:00,0.0374
01/16/2023 09:15:00,0.0369
01/16/2023 09:30:00,0.0347
01/16/2023 09:45:00,0.0349
01/16/2023 10:00:00,0.0411
01/16/2023 10:15:00,0.0346
01/16/2023 10:30:00,0.0359
01/16/2023 10:45:00,0.0350
01/16/2023 11:00:00,0.0354
01/16/2023 11:15:00,0.0502
01/16/2023 11:30:00,0.0422
01/16/2023 11:45:00,0.0352
01/16/2023 12:00:00,0.0359
01/16/2023 12:15:00,0.0384
01/16/2023 12:30:00,0.0377
01/16/2023 12:45:00,0.0311
01/16/2023 13:00:00,0.0322
01/16/2023 13:15:00,0.0326
01/16/2023 13:30:00,0.0539
01/16/2023 13:45:00,0.0368
01/16/2023 14:00:00,0.0347
01/16/2023 14:15:00,0.0421
01/16/2023 14:30:00,0.0414
01/16/2023 14:45:00,0.0349
01/16/2023 15:00:00,0.0373
01/16/2023 15:15:00,0.0418
01/16/2023 15:30:00,0.2236
01/16/2023 15:45:00,0.1508
01/16/2023 16:00:00,0.1788
01/16/2023 16:15:00,0.2198
01/16/2023 16:30:00,0.1896
01/16/2023 16:45:00,0.2300
01/16/2023 17:00:00,0.2352
01/16/2023 17:15:00,0.1888
01/16/2023 17:30:00,0.1425
01/16/2023 17:45:00,0.0452
01/16/2023 18:00:00,0.0488
01/16/2023 18:15:00,0.1226
01/16/2023 18:30:00,0.1417
01/16/2023 18:45:00,0.0678
01/16/2023 19:00:00,0.0612
01/16/2023 19:15:00,0.0637
01/16/2023 19:30:00,0.0631
01/16/2023 19:45:00,0.0670
01/16/2023 20:00:00,0.1031
01/16/2023 20:15:00,0.2375
01/16/2023 20:30:00,0.2525
01/16/2023 20:45:00,0.2515
01/16/2023 21:00:00,0.2494
01/16/2023 21:15:00,0.1818
01/16/2023 21:30:00,0.1636
01/16/2023 21:45:00,0.1605
01/16/2023 22:00:00,0.1583
01/16/2023 22:15:00,0.2358
01/16/2023 22:30:00,0.3138
01/16/2023 22:45:00,0.3461
01/16/2023 23:00:00,0.2785
01/16/2023 23:15:00,0.3385
01/16/2023 23:30:00,0.2871
01/16/2023 23:45:00,0.2375
01/17/2023 00:00:00,0.0540
01/17/2023 00:15:00,0.0460
01/17/2023 00:30:00,0.0385
01/17/2023 00:45:00,0.0274
01/17/2023 01:00:00,0.0196
01/17/2023 01:15:00,0.0202
01/17/2023 01:30:00,0.0186
01/17/2023 01:45:00,0.0169
01/17/2023 02:00:00,0.0163
01/17/2023 02:15:00,0.0156
01/17/2023 02:30:00,0.0149
01/17/2023 02:45:00,0.0147
01/17/2023 03:00:00,0.0148
01/17/2023 03:15:00,0.0147
