Time Bucket (America/Chicago),Casa6-Mains_C (kWatts)
03/09/2023 01:30:00,0.1020
03/09/2023 01:45:00,0.0048
03/09/2023 02:00:00,0.0048
03/09/2023 02:15:00,0.1171
03/09/2023 02:30:00,0.0203
03/09/2023 02:45:00,0.0046
03/09/2023 03:00:00,0.0795
03/09/2023 03:15:00,0.0535
03/09/2023 03:30:00,0.0048
03/09/2023 03:45:00,0.0288
03/09/2023 04:00:00,0.1026
03/09/2023 04:15:00,0.0049
03/09/2023 04:30:00,0.0048
03/09/2023 04:45:00,0.0770
03/09/2023 05:00:00,0.0530
03/09/2023 05:15:00,0.0045
03/09/2023 05:30:00,0.0046
03/09/2023 05:45:00,0.1016
03/09/2023 06:00:00,0.0287
03/09/2023 06:15:00,0.0044
03/09/2023 06:30:00,0.0046
03/09/2023 06:45:00,0.0949
03/09/2023 07:00:00,0.0375
03/09/2023 07:15:00,0.0000
03/09/2023 07:30:00,0.0000
03/09/2023 07:45:00,0.0658
03/09/2023 08:00:00,0.0579
03/09/2023 08:15:00,0.0016
03/09/2023 08:30:00,0.0158
03/09/2023 08:45:00,0.0899
03/09/2023 09:00:00,0.2423
03/09/2023 09:15:00,0.3038
03/09/2023 09:30:00,0.1847
03/09/2023 09:45:00,0.0097
03/09/2023 10:00:00,0.1178
03/09/2023 10:15:00,0.0022
03/09/2023 10:30:00,0.0000
03/09/2023 10:45:00,0.0000
03/09/2023 11:00:00,0.0730
03/09/2023 11:15:00,0.0576
03/09/2023 11:30:00,0.0000
03/09/2023 11:45:00,0.0000
03/09/2023 12:00:00,0.0514
03/09/2023 12:15:00,0.0928
03/09/2023 12:30:00,0.0000
03/09/2023 12:45:00,0.0000
03/09/2023 13:00:00,0.0413
03/09/2023 13:15:00,0.1115
03/09/2023 13:30:00,0.1437
03/09/2023 13:45:00,0.2230
03/09/2023 14:00:00,0.0424
03/09/2023 14:15:00,0.0857
03/09/2023 14:30:00,0.1197
03/09/2023 14:45:00,0.1150
03/09/2023 15:00:00,0.0950
03/09/2023 15:15:00,0.0000
03/09/2023 15:30:00,0.0000
03/09/2023 15:45:00,0.0228
03/09/2023 16:00:00,0.1153
03/09/2023 16:15:00,0.0748
03/09/2023 16:30:00,0.0000
03/09/2023 16:45:00,0.0000
03/09/2023 17:00:00,0.1051
03/09/2023 17:15:00,0.0740
03/09/2023 17:30:00,0.0000
03/09/2023 17:45:00,0.0068
03/09/2023 18:00:00,0.1222
03/09/2023 18:15:00,0.0571
03/09/2023 18:30:00,0.0036
03/09/2023 18:45:00,0.0601
03/09/2023 19:00:00,0.1848
03/09/2023 19:15:00,0.1110
03/09/2023 19:30:00,0.0642
03/09/2023 19:45:00,0.0807
03/09/2023 20:00:00,0.1601
03/09/2023 20:15:00,0.0601
03/09/2023 20:30:00,0.0485
03/09/2023 20:45:00,0.0989
03/09/2023 21:00:00,0.1557
03/09/2023 21:15:00,0.0682
03/09/2023 21:30:00,0.1590
03/09/2023 21:45:00,0.1372
03/09/2023 22:00:00,0.1071
03/09/2023 22:15:00,0.0040
03/09/2023 22:30:00,0.0041
03/09/2023 22:45:00,0.0616
03/09/2023 23:00:00,0.0999
03/09/2023 23:15:00,0.0041
03/09/2023 23:30:00,0.0044
03/09/2023 23:45:00,0.0606
03/10/2023 00:00:00,0.1010
03/10/2023 00:15:00,0.0042
03/10/2023 00:30:00,0.0041
03/10/2023 00:45:00,0.0436
03/10/2023 01:00:00,0.1161
03/10/2023 01:15:00,0.0043
03/10/2023 01:30:00,0.0041
03/10/2023 01:45:00,0.0161
03/10/2023 02:00:00,0.1201
03/10/2023 02:15:00,0.0292
03/10/2023 02:30:00,0.0042
03/10/2023 02:45:00,0.0041
03/10/2023 03:00:00,0.0906
03/10/2023 03:15:00,0.0690
03/10/2023 03:30:00,0.0041
03/10/2023 03:45:00,0.0041
03/10/2023 04:00:00,0.0369
03/10/2023 04:15:00,0.1174
03/10/2023 04:30:00,0.0064
03/10/2023 04:45:00,0.0040
03/10/2023 05:00:00,0.0041
03/10/2023 05:15:00,0.0887
03/10/2023 05:30:00,0.0664
03/10/2023 05:45:00,0.0039
03/10/2023 06:00:00,0.0038
03/10/2023 06:15:00,0.0211
03/10/2023 06:30:00,0.1183
03/10/2023 06:45:00,0.0169
03/10/2023 07:00:00,0.0043
03/10/2023 07:15:00,0.0000
03/10/2023 07:30:00,0.0595
03/10/2023 07:45:00,0.0871
03/10/2023 08:00:00,0.0042
03/10/2023 08:15:00,0.0141
03/10/2023 08:30:00,0.0100
03/10/2023 08:45:00,0.0795
03/10/2023 09:00:00,0.0650
03/10/2023 09:15:00,0.0055
03/10/2023 09:30:00,0.0023
03/10/2023 09:45:00,0.0023
03/10/2023 10:00:00,0.1014
03/10/2023 10:15:00,0.0443
03/10/2023 10:30:00,0.0021
03/10/2023 10:45:00,0.0027
03/10/2023 11:00:00,0.0205
03/10/2023 11:15:00,0.1188
03/10/2023 11:30:00,0.0761
03/10/2023 11:45:00,0.0019
03/10/2023 12:00:00,0.0019
03/10/2023 12:15:00,0.0639
03/10/2023 12:30:00,0.0810
03/10/2023 12:45:00,0.0019
03/10/2023 13:00:00,0.0506
03/10/2023 13:15:00,0.0999
03/10/2023 13:30:00,0.0000
03/10/2023 13:45:00,0.0191
03/10/2023 14:00:00,0.1113
03/10/2023 14:15:00,0.1054
03/10/2023 14:30:00,0.0443
03/10/2023 14:45:00,0.0000
03/10/2023 15:00:00,0.0859
03/10/2023 15:15:00,0.1504
03/10/2023 15:30:00,0.2382
03/10/2023 15:45:00,0.0574
03/10/2023 16:00:00,0.0711
03/10/2023 16:15:00,0.1369
03/10/2023 16:30:00,0.1220
03/10/2023 16:45:00,0.1254
03/10/2023 17:00:00,0.1218
03/10/2023 17:15:00,0.1196
03/10/2023 17:30:00,0.0574
03/10/2023 17:45:00,0.0133
03/10/2023 18:00:00,0.0133
03/10/2023 18:15:00,0.0698
03/10/2023 18:30:00,0.1277
03/10/2023 18:45:00,0.1085
03/10/2023 19:00:00,0.0178
03/10/2023 19:15:00,0.0177
03/10/2023 19:30:00,0.0177
03/10/2023 19:45:00,0.0955
03/10/2023 20:00:00,0.1285
03/10/2023 20:15:00,0.0702
03/10/2023 20:30:00,0.0176
03/10/2023 20:45:00,0.0177
03/10/2023 21:00:00,0.0215
03/10/2023 21:15:00,0.1322
03/10/2023 21:30:00,0.1406
03/10/2023 21:45:00,0.0785
03/10/2023 22:00:00,0.0039
03/10/2023 22:15:00,0.0039
03/10/2023 22:30:00,0.0037
03/10/2023 22:45:00,0.0638
03/10/2023 23:00:00,0.1179
03/10/2023 23:15:00,0.0517
03/10/2023 23:30:00,0.0039
03/10/2023 23:45:00,0.0039
03/11/2023 00:00:00,0.0038
03/11/2023 00:15:00,0.0723
03/11/2023 00:30:00,0.1174
03/11/2023 00:45:00,0.0357
03/11/2023 01:00:00,0.0038
03/11/2023 01:15:00,0.0039
03/11/2023 01:30:00,0.0038
03/11/2023 01:45:00,0.0712
03/11/2023 02:00:00,0.1169
03/11/2023 02:15:00,0.0301
03/11/2023 02:30:00,0.0039
03/11/2023 02:45:00,0.0038
03/11/2023 03:00:00,0.0041
03/11/2023 03:15:00,0.0639
03/11/2023 03:30:00,0.1175
03/11/2023 03:45:00,0.0290
03/11/2023 04:00:00,0.0038
03/11/2023 04:15:00,0.0038
03/11/2023 04:30:00,0.0038
03/11/2023 04:45:00,0.0040
03/11/2023 05:00:00,0.0036
03/11/2023 05:15:00,0.1193
03/11/2023 05:30:00,0.1049
03/11/2023 05:45:00,0.0038
03/11/2023 06:00:00,0.0036
03/11/2023 06:15:00,0.0039
03/11/2023 06:30:00,0.0042
03/11/2023 06:45:00,0.0048
03/11/2023 07:00:00,0.0432
03/11/2023 07:15:00,0.1142
03/11/2023 07:30:00,0.0565
03/11/2023 07:45:00,0.0000
03/11/2023 08:00:00,0.0000
03/11/2023 08:15:00,0.0000
03/11/2023 08:30:00,0.0706
03/11/2023 08:45:00,0.1162
03/11/2023 09:00:00,0.1737
03/11/2023 09:15:00,0.1313
03/11/2023 09:30:00,0.1273
03/11/2023 09:45:00,0.1256
03/11/2023 10:00:00,0.1252
03/11/2023 10:15:00,0.1247
03/11/2023 10:30:00,0.1600
03/11/2023 10:45:00,0.1269
03/11/2023 11:00:00,0.3356
03/11/2023 11:15:00,0.0005
03/11/2023 11:30:00,0.0002
03/11/2023 11:45:00,0.0710
03/11/2023 12:00:00,0.1079
03/11/2023 12:15:00,0.0417
03/11/2023 12:30:00,0.0159
03/11/2023 12:45:00,0.0188
03/11/2023 13:00:00,0.0182
03/11/2023 13:15:00,0.0176
03/11/2023 13:30:00,0.0495
03/11/2023 13:45:00,0.1213
03/11/2023 14:00:00,0.0970
03/11/2023 14:15:00,0.0021
03/11/2023 14:30:00,0.0051
03/11/2023 14:45:00,0.0712
03/11/2023 15:00:00,0.1315
03/11/2023 15:15:00,0.1080
03/11/2023 15:30:00,0.0565
03/11/2023 15:45:00,0.0664
03/11/2023 16:00:00,0.0702
03/11/2023 16:15:00,0.1715
03/11/2023 16:30:00,0.1563
03/11/2023 16:45:00,0.2272
03/11/2023 17:00:00,0.0710
03/11/2023 17:15:00,0.0648
03/11/2023 17:30:00,0.1348
03/11/2023 17:45:00,0.1621
03/11/2023 18:00:00,0.1559
03/11/2023 18:15:00,0.0968
03/11/2023 18:30:00,0.0456
03/11/2023 18:45:00,0.0478
03/11/2023 19:00:00,0.0570
03/11/2023 19:15:00,0.1655
03/11/2023 19:30:00,0.1591
03/11/2023 19:45:00,0.0650
03/11/2023 20:00:00,0.0479
03/11/2023 20:15:00,0.0480
03/11/2023 20:30:00,0.1420
03/11/2023 20:45:00,0.1598
03/11/2023 21:00:00,0.0678
03/11/2023 21:15:00,0.0480
03/11/2023 21:30:00,0.0376
03/11/2023 21:45:00,0.0883
03/11/2023 22:00:00,0.1178
03/11/2023 22:15:00,0.0308
03/11/2023 22:30:00,0.0039
03/11/2023 22:45:00,0.0042
03/11/2023 23:00:00,0.0039
03/11/2023 23:15:00,0.1125
03/11/2023 23:30:00,0.1166
03/11/2023 23:45:00,0.0138
03/12/2023 00:00:00,0.0042
03/12/2023 00:15:00,0.0043
03/12/2023 00:30:00,0.0042
03/12/2023 00:45:00,0.1240
03/12/2023 01:00:00,0.1129
03/12/2023 01:15:00,0.0043
03/12/2023 01:30:00,0.0042
03/12/2023 01:45:00,0.0044
03/12/2023 03:00:00,0.0042
03/12/2023 03:15:00,0.1212
03/12/2023 03:30:00,0.1138
03/12/2023 03:45:00,0.0041
03/12/2023 04:00:00,0.0042
03/12/2023 04:15:00,0.0042
03/12/2023 04:30:00,0.0041
03/12/2023 04:45:00,0.0918
03/12/2023 05:00:00,0.1170
03/12/2023 05:15:00,0.0245
03/12/2023 05:30:00,0.0039
03/12/2023 05:45:00,0.0041
03/12/2023 06:00:00,0.0042
03/12/2023 06:15:00,0.0391
03/12/2023 06:30:00,0.1200
03/12/2023 06:45:00,0.0710
03/12/2023 07:00:00,0.0150
03/12/2023 07:15:00,0.0254
03/12/2023 07:30:00,0.0315
03/12/2023 07:45:00,0.0098
03/12/2023 08:00:00,0.0819
03/12/2023 08:15:00,0.1112
03/12/2023 08:30:00,0.0216
03/12/2023 08:45:00,0.0000
03/12/2023 09:00:00,0.0073
03/12/2023 09:15:00,0.1630
03/12/2023 09:30:00,0.0144
03/12/2023 09:45:00,0.1112
03/12/2023 10:00:00,0.1044
03/12/2023 10:15:00,0.0000
03/12/2023 10:30:00,0.0000
03/12/2023 10:45:00,0.0000
03/12/2023 11:00:00,0.0000
03/12/2023 11:15:00,0.0178
03/12/2023 11:30:00,0.1163
03/12/2023 11:45:00,0.0813
03/12/2023 12:00:00,0.0000
03/12/2023 12:15:00,0.0000
03/12/2023 12:30:00,0.0000
03/12/2023 12:45:00,0.0000
03/12/2023 13:00:00,0.0825
03/12/2023 13:15:00,0.1109
03/12/2023 13:30:00,0.0347
03/12/2023 13:45:00,0.0000
03/12/2023 14:00:00,0.0000
03/12/2023 14:15:00,0.0000
03/12/2023 14:30:00,0.0551
03/12/2023 14:45:00,0.1143
03/12/2023 15:00:00,0.1083
03/12/2023 15:15:00,0.0116
03/12/2023 15:30:00,0.0000
03/12/2023 15:45:00,0.0582
03/12/2023 16:00:00,0.1110
03/12/2023 16:15:00,0.0689
03/12/2023 16:30:00,0.3226
03/12/2023 16:45:00,0.0067
03/12/2023 17:00:00,0.0034
03/12/2023 17:15:00,0.0895
03/12/2023 17:30:00,0.1251
03/12/2023 17:45:00,0.1177
03/12/2023 18:00:00,0.0128
03/12/2023 18:15:00,0.0048
03/12/2023 18:30:00,0.0050
03/12/2023 18:45:00,0.0089
03/12/2023 19:00:00,0.0994
03/12/2023 19:15:00,0.1495
03/12/2023 19:30:00,0.2102
03/12/2023 19:45:00,0.2596
03/12/2023 20:00:00,0.0484
03/12/2023 20:15:00,0.1547
03/12/2023 20:30:00,0.1707
03/12/2023 20:45:00,0.1640
03/12/2023 21:00:00,0.1314
03/12/2023 21:15:00,0.0498
03/12/2023 21:30:00,0.0526
03/12/2023 21:45:00,0.2403
03/12/2023 22:00:00,0.2724
03/12/2023 22:15:00,0.1765
03/12/2023 22:30:00,0.0055
03/12/2023 22:45:00,0.0047
03/12/2023 23:00:00,0.0041
03/12/2023 23:15:00,0.0784
03/12/2023 23:30:00,0.1184
03/12/2023 23:45:00,0.0429
03/13/2023 00:00:00,0.0042
03/13/2023 00:15:00,0.0044
03/13/2023 00:30:00,0.0043
03/13/2023 00:45:00,0.1081
03/13/2023 01:00:00,0.1078
03/13/2023 01:15:00,0.0042
03/13/2023 01:30:00,0.0043
03/13/2023 01:45:00,0.0044
03/13/2023 02:00:00,0.0046
03/13/2023 02:15:00,0.0617
03/13/2023 02:30:00,0.1194
03/13/2023 02:45:00,0.0479
03/13/2023 03:00:00,0.0043
03/13/2023 03:15:00,0.0042
03/13/2023 03:30:00,0.0041
03/13/2023 03:45:00,0.0042
03/13/2023 04:00:00,0.0760
03/13/2023 04:15:00,0.1179
03/13/2023 04:30:00,0.0339
03/13/2023 04:45:00,0.0041
03/13/2023 05:00:00,0.0039
03/13/2023 05:15:00,0.0039
03/13/2023 05:30:00,0.0041
03/13/2023 05:45:00,0.0876
03/13/2023 06:00:00,0.1161
03/13/2023 06:15:00,0.0166
03/13/2023 06:30:00,0.0040
03/13/2023 06:45:00,0.0130
03/13/2023 07:00:00,0.0075
03/13/2023 07:15:00,0.0645
03/13/2023 07:30:00,0.1167
03/13/2023 07:45:00,0.0136
03/13/2023 08:00:00,0.0029
03/13/2023 08:15:00,0.0000
03/13/2023 08:30:00,0.0000
03/13/2023 08:45:00,0.0000
03/13/2023 09:00:00,0.0497
03/13/2023 09:15:00,0.1137
03/13/2023 09:30:00,0.0301
03/13/2023 09:45:00,0.0000
03/13/2023 10:00:00,0.0000
03/13/2023 10:15:00,0.0000
03/13/2023 10:30:00,0.0000
03/13/2023 10:45:00,0.3770
03/13/2023 11:00:00,0.2233
03/13/2023 11:15:00,0.0001
03/13/2023 11:30:00,0.0000
03/13/2023 11:45:00,0.0752
03/13/2023 12:00:00,0.0741
03/13/2023 12:15:00,0.0000
03/13/2023 12:30:00,0.0000
03/13/2023 12:45:00,0.0000
03/13/2023 13:00:00,0.0855
03/13/2023 13:15:00,0.0764
03/13/2023 13:30:00,0.0000
03/13/2023 13:45:00,0.0000
03/13/2023 14:00:00,0.0000
03/13/2023 14:15:00,0.1035
03/13/2023 14:30:00,0.0602
03/13/2023 14:45:00,0.0046
03/13/2023 15:00:00,0.0000
03/13/2023 15:15:00,0.0703
03/13/2023 15:30:00,0.0946
03/13/2023 15:45:00,0.0000
03/13/2023 16:00:00,0.0000
03/13/2023 16:15:00,0.0690
03/13/2023 16:30:00,0.0923
03/13/2023 16:45:00,0.0000
03/13/2023 17:00:00,0.0000
03/13/2023 17:15:00,0.0703
03/13/2023 17:30:00,0.0992
03/13/2023 17:45:00,0.0000
03/13/2023 18:00:00,0.0047
03/13/2023 18:15:00,0.1149
03/13/2023 18:30:00,0.1081
03/13/2023 18:45:00,0.1060
03/13/2023 19:00:00,0.1049
03/13/2023 19:15:00,0.1040
03/13/2023 19:30:00,0.0315
03/13/2023 19:45:00,0.0665
03/13/2023 20:00:00,0.1435
03/13/2023 20:15:00,0.2667
03/13/2023 20:30:00,0.1559
03/13/2023 20:45:00,0.1691
03/13/2023 21:00:00,0.2240
03/13/2023 21:15:00,0.1990
03/13/2023 21:30:00,0.2648
03/13/2023 21:45:00,0.1510
03/13/2023 22:00:00,0.0791
03/13/2023 22:15:00,0.0329
03/13/2023 22:30:00,0.0331
03/13/2023 22:45:00,0.1228
03/13/2023 23:00:00,0.1044
03/13/2023 23:15:00,0.0037
03/13/2023 23:30:00,0.0039
03/13/2023 23:45:00,0.0527
03/14/2023 00:00:00,0.1175
03/14/2023 00:15:00,0.0168
03/14/2023 00:30:00,0.0045
03/14/2023 00:45:00,0.0512
03/14/2023 01:00:00,0.1168
03/14/2023 01:15:00,0.0250
03/14/2023 01:30:00,0.0041
03/14/2023 01:45:00,0.0041
03/14/2023 02:00:00,0.0038
03/14/2023 02:15:00,0.0039
03/14/2023 02:30:00,0.0039
03/14/2023 02:45:00,0.0686
03/14/2023 03:00:00,0.1197
03/14/2023 03:15:00,0.0706
03/14/2023 03:30:00,0.0039
03/14/2023 03:45:00,0.0039
03/14/2023 04:00:00,0.0055
03/14/2023 04:15:00,0.1214
03/14/2023 04:30:00,0.0622
03/14/2023 04:45:00,0.0037
03/14/2023 05:00:00,0.0037
03/14/2023 05:15:00,0.0036
03/14/2023 05:30:00,0.1125
03/14/2023 05:45:00,0.0613
03/14/2023 06:00:00,0.0034
03/14/2023 06:15:00,0.0035
03/14/2023 06:30:00,0.0034
03/14/2023 06:45:00,0.0981
03/14/2023 07:00:00,0.0716
03/14/2023 07:15:00,0.0035
03/14/2023 07:30:00,0.0039
03/14/2023 07:45:00,0.0048
03/14/2023 08:00:00,0.0490
03/14/2023 08:15:00,0.1099
03/14/2023 08:30:00,0.0000
03/14/2023 08:45:00,0.0000
03/14/2023 09:00:00,0.0000
03/14/2023 09:15:00,0.0005
03/14/2023 09:30:00,0.0435
03/14/2023 09:45:00,0.2173
03/14/2023 10:00:00,0.1616
03/14/2023 10:15:00,0.1128
03/14/2023 10:30:00,0.3512
03/14/2023 10:45:00,0.0000
03/14/2023 11:00:00,0.0580
03/14/2023 11:15:00,0.1121
03/14/2023 11:30:00,0.0155
03/14/2023 11:45:00,0.0000
03/14/2023 12:00:00,0.0000
03/14/2023 12:15:00,0.0000
03/14/2023 12:30:00,0.0729
03/14/2023 12:45:00,0.1108
03/14/2023 13:00:00,0.0013
03/14/2023 13:15:00,0.0000
03/14/2023 13:30:00,0.0171
03/14/2023 13:45:00,0.1154
03/14/2023 14:00:00,0.0919
03/14/2023 14:15:00,0.0000
03/14/2023 14:30:00,0.0019
03/14/2023 14:45:00,0.0000
03/14/2023 15:00:00,0.0625
03/14/2023 15:15:00,0.1097
03/14/2023 15:30:00,0.0310
03/14/2023 15:45:00,0.0163
03/14/2023 16:00:00,0.0346
03/14/2023 16:15:00,0.1115
03/14/2023 16:30:00,0.0319
03/14/2023 16:45:00,0.0000
03/14/2023 17:00:00,0.0000
03/14/2023 17:15:00,0.1139
03/14/2023 17:30:00,0.0728
03/14/2023 17:45:00,0.0000
03/14/2023 18:00:00,0.0041
03/14/2023 18:15:00,0.2426
03/14/2023 18:30:00,0.1102
03/14/2023 18:45:00,0.0229
03/14/2023 19:00:00,0.0123
03/14/2023 19:15:00,0.0420
03/14/2023 19:30:00,0.1514
03/14/2023 19:45:00,0.1890
03/14/2023 20:00:00,0.0952
03/14/2023 20:15:00,0.1044
03/14/2023 20:30:00,0.1079
03/14/2023 20:45:00,0.3628
03/14/2023 21:00:00,0.2637
03/14/2023 21:15:00,0.1443
03/14/2023 21:30:00,0.0706
03/14/2023 21:45:00,0.1823
03/14/2023 22:00:00,0.2570
03/14/2023 22:15:00,0.2316
03/14/2023 22:30:00,0.2059
03/14/2023 22:45:00,0.1420
03/14/2023 23:00:00,0.0162
03/14/2023 23:15:00,0.1339
03/14/2023 23:30:00,0.1254
03/14/2023 23:45:00,0.1189
03/15/2023 00:00:00,0.0282
03/15/2023 00:15:00,0.0043
03/15/2023 00:30:00,0.0041
03/15/2023 00:45:00,0.0043
03/15/2023 01:00:00,0.0044
03/15/2023 01:15:00,0.0043
03/15/2023 01:30:00,0.1036
03/15/2023 01:45:00,0.1191
03/15/2023 02:00:00,0.0608
03/15/2023 02:15:00,0.0043
03/15/2023 02:30:00,0.0044
03/15/2023 02:45:00,0.0961
03/15/2023 03:00:00,0.0826
03/15/2023 03:15:00,0.0042
03/15/2023 03:30:00,0.0042
03/15/2023 03:45:00,0.0042
03/15/2023 04:00:00,0.0901
03/15/2023 04:15:00,0.0939
03/15/2023 04:30:00,0.0042
03/15/2023 04:45:00,0.0042
03/15/2023 05:00:00,0.0041
03/15/2023 05:15:00,0.0743
03/15/2023 05:30:00,0.1032
03/15/2023 05:45:00,0.0040
03/15/2023 06:00:00,0.0042
03/15/2023 06:15:00,0.0042
03/15/2023 06:30:00,0.0523
03/15/2023 06:45:00,0.1169
03/15/2023 07:00:00,0.0060
03/15/2023 07:15:00,0.0038
03/15/2023 07:30:00,0.0042
03/15/2023 07:45:00,0.0253
03/15/2023 08:00:00,0.1161
03/15/2023 08:15:00,0.0223
03/15/2023 08:30:00,0.0000
03/15/2023 08:45:00,0.0000
03/15/2023 09:00:00,0.0135
03/15/2023 09:15:00,0.1118
03/15/2023 09:30:00,0.1104
03/15/2023 09:45:00,0.0000
03/15/2023 10:00:00,0.0000
03/15/2023 10:15:00,0.0000
03/15/2023 10:30:00,0.0000
03/15/2023 10:45:00,0.0378
03/15/2023 11:00:00,0.1131
03/15/2023 11:15:00,0.0182
03/15/2023 11:30:00,0.0000
03/15/2023 11:45:00,0.0000
03/15/2023 12:00:00,0.0293
03/15/2023 12:15:00,0.1153
03/15/2023 12:30:00,0.0382
03/15/2023 12:45:00,0.0020
03/15/2023 13:00:00,0.0107
03/15/2023 13:15:00,0.0836
03/15/2023 13:30:00,0.1123
03/15/2023 13:45:00,0.0234
03/15/2023 14:00:00,0.0028
03/15/2023 14:15:00,0.0025
03/15/2023 14:30:00,0.0487
03/15/2023 14:45:00,0.1150
03/15/2023 15:00:00,0.0325
03/15/2023 15:15:00,0.0000
03/15/2023 15:30:00,0.0000
03/15/2023 15:45:00,0.1055
03/15/2023 16:00:00,0.0626
03/15/2023 16:15:00,0.1116
03/15/2023 16:30:00,0.0508
03/15/2023 16:45:00,0.0000
03/15/2023 17:00:00,0.0116
03/15/2023 17:15:00,0.0846
03/15/2023 17:30:00,0.1799
03/15/2023 17:45:00,0.1316
03/15/2023 18:00:00,0.1230
03/15/2023 18:15:00,0.0317
03/15/2023 18:30:00,0.0536
03/15/2023 18:45:00,0.0429
03/15/2023 19:00:00,0.1234
03/15/2023 19:15:00,0.1330
03/15/2023 19:30:00,0.0558
03/15/2023 19:45:00,0.0656
03/15/2023 20:00:00,0.1610
03/15/2023 20:15:00,0.1620
03/15/2023 20:30:00,0.2254
03/15/2023 20:45:00,0.2786
03/15/2023 21:00:00,0.2319
03/15/2023 21:15:00,0.1587
03/15/2023 21:30:00,0.1576
03/15/2023 21:45:00,0.3038
03/15/2023 22:00:00,0.3215
03/15/2023 22:15:00,0.1633
03/15/2023 22:30:00,0.0746
03/15/2023 22:45:00,0.0025
03/15/2023 23:00:00,0.0665
03/15/2023 23:15:00,0.1171
03/15/2023 23:30:00,0.1721
03/15/2023 23:45:00,0.2170
03/16/2023 00:00:00,0.0014
03/16/2023 00:15:00,0.1098
03/16/2023 00:30:00,0.1257
03/16/2023 00:45:00,0.1194
03/16/2023 01:00:00,0.0584
03/16/2023 01:15:00,0.0017
03/16/2023 01:30:00,0.0018
03/16/2023 01:45:00,0.0016
03/16/2023 02:00:00,0.0017
03/16/2023 02:15:00,0.0016
03/16/2023 02:30:00,0.0015
03/16/2023 02:45:00,0.0015
03/16/2023 03:00:00,0.0518
03/16/2023 03:15:00,0.1237
03/16/2023 03:30:00,0.1171
03/16/2023 03:45:00,0.0408
03/16/2023 04:00:00,0.0014
03/16/2023 04:15:00,0.0015
03/16/2023 04:30:00,0.0743
03/16/2023 04:45:00,0.1169
03/16/2023 05:00:00,0.0167
03/16/2023 05:15:00,0.0014
03/16/2023 05:30:00,0.0015
03/16/2023 05:45:00,0.0215
03/16/2023 06:00:00,0.1188
03/16/2023 06:15:00,0.0609
03/16/2023 06:30:00,0.0015
03/16/2023 06:45:00,0.0014
03/16/2023 07:00:00,0.0013
03/16/2023 07:15:00,0.0677
03/16/2023 07:30:00,0.1166
03/16/2023 07:45:00,0.0066
03/16/2023 08:00:00,0.0000
03/16/2023 08:15:00,0.0000
03/16/2023 08:30:00,0.0017
03/16/2023 08:45:00,0.1246
03/16/2023 09:00:00,0.0671
03/16/2023 09:15:00,0.0184
03/16/2023 09:30:00,0.1437
03/16/2023 09:45:00,0.1199
03/16/2023 10:00:00,0.0789
03/16/2023 10:15:00,0.0882
03/16/2023 10:30:00,0.0026
03/16/2023 10:45:00,0.0000
03/16/2023 11:00:00,0.0000
03/16/2023 11:15:00,0.0445
03/16/2023 11:30:00,0.1126
03/16/2023 11:45:00,0.1722
03/16/2023 12:00:00,0.0000
03/16/2023 12:15:00,0.0000
03/16/2023 12:30:00,0.1106
03/16/2023 12:45:00,0.0216
03/16/2023 13:00:00,0.0067
03/16/2023 13:15:00,0.0000
03/16/2023 13:30:00,0.0694
03/16/2023 13:45:00,0.0864
03/16/2023 14:00:00,0.0339
03/16/2023 14:15:00,0.0458
03/16/2023 14:30:00,0.1391
03/16/2023 14:45:00,0.0186
03/16/2023 15:00:00,0.0057
03/16/2023 15:15:00,0.0000
03/16/2023 15:30:00,0.1030
03/16/2023 15:45:00,0.0441
03/16/2023 16:00:00,0.0000
03/16/2023 16:15:00,0.0000
03/16/2023 16:30:00,0.1098
03/16/2023 16:45:00,0.0365
03/16/2023 17:00:00,0.0000
03/16/2023 17:15:00,0.0226
03/16/2023 17:30:00,0.1135
03/16/2023 17:45:00,0.0133
03/16/2023 18:00:00,0.0000
03/16/2023 18:15:00,0.0458
03/16/2023 18:30:00,0.1069
03/16/2023 18:45:00,0.0000
03/16/2023 19:00:00,0.0000
03/16/2023 19:15:00,0.0609
03/16/2023 19:30:00,0.0943
03/16/2023 19:45:00,0.0018
03/16/2023 20:00:00,0.0016
03/16/2023 20:15:00,0.0697
03/16/2023 20:30:00,0.0902
03/16/2023 20:45:00,0.0017
03/16/2023 21:00:00,0.0017
03/16/2023 21:15:00,0.0692
03/16/2023 21:30:00,0.0866
03/16/2023 21:45:00,0.0016
03/16/2023 22:00:00,0.0015
03/16/2023 22:15:00,0.0564
03/16/2023 22:30:00,0.0996
03/16/2023 22:45:00,0.0014
03/16/2023 23:00:00,0.0015
03/16/2023 23:15:00,0.0186
03/16/2023 23:30:00,0.1191
03/16/2023 23:45:00,0.0211
03/17/2023 00:00:00,0.0016
03/17/2023 00:15:00,0.0333
03/17/2023 00:30:00,0.0518
03/17/2023 00:45:00,0.0686
03/17/2023 01:00:00,0.0015
03/17/2023 01:15:00,0.0015
03/17/2023 01:30:00,0.0168
03/17/2023 01:45:00,0.1185
03/17/2023 02:00:00,0.0253
03/17/2023 02:15:00,0.0014
03/17/2023 02:30:00,0.0014
03/17/2023 02:45:00,0.0625
03/17/2023 03:00:00,0.0927
03/17/2023 03:15:00,0.0016
03/17/2023 03:30:00,0.0015
03/17/2023 03:45:00,0.0014
03/17/2023 04:00:00,0.0944
03/17/2023 04:15:00,0.1764
